player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0032699,23.0,MISSING,0.0,2016,Jets,-0.11,31.30%,Claude Pelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032660,22.0,11280.0,0.0,2016,Jets,-0.11,31.30%,Brandin Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032740,23.0,MISSING,0.0,2016,Jets,-0.11,31.30%,Lawrence Thomas,DI,35.0,3.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,33.9,79.5,43.5,54.7,36.7,0.0,1.0,33.3,1.0,0.0,118.8,0.0,35.0,0.0,2.0,31.0,2.0,1.0,1.0,1.0,1.0,1186.5,MISSING
00-0033176,22.0,MISSING,0.0,2016,Jets,-0.11,31.30%,Jake Ceresna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032690,MISSING,MISSING,MISSING,2016,Jets,-0.11,31.30%,Tarow Barney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032696,MISSING,MISSING,MISSING,2016,Jets,-0.11,31.30%,Helva Matungulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032698,22.0,MISSING,MISSING,2016,Jets,-0.11,31.30%,Julien Obioha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030946,25.0,9045.0,0.0,2016,Lions,-0.06,52.90%,Kerry Hyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031172,26.0,MISSING,0.0,2016,Lions,-0.06,52.90%,Khyri Thornton,DI,328.0,14.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,42.6,44.5,55.8,42.1,74.6,1.0,6.0,0.0,0.0,2.0,0.0,1.0,328.0,25.0,276.0,0.0,27.0,8.0,14.0,1.0,8.0,13972.8,MISSING
00-0030079,26.0,MISSING,0.0,2016,Lions,-0.06,52.90%,Devin Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030059,27.0,8094.0,0.0,2016,Lions,-0.06,52.90%,Ezekiel Ansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030132,28.0,8387.0,0.0,2016,Lions,-0.06,52.90%,Stefan Charles,DI,235.0,12.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,54.8,32.0,52.1,60.8,36.0,1.0,2.0,11.8,2.0,2.0,0.0,0.0,235.0,23.0,195.0,1.0,16.0,7.0,10.0,2.0,3.0,12878.0,MISSING
00-0032435,24.0,10836.0,0.0,2016,Lions,-0.06,52.90%,Anthony Zettel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024227,32.0,2957.0,0.0,2016,Lions,-0.06,52.90%,Haloti Ngata,DI,577.0,14.0,5.0,3.0,0.0,0.0,11.0,0.0,0.0,58.7,63.5,52.8,69.1,45.2,3.0,12.0,14.3,3.0,2.0,147.9,2.0,573.0,38.0,452.0,6.0,77.0,14.0,13.0,0.0,17.0,33869.9,72.41453028972782
00-0029208,26.0,7459.0,0.0,2016,Lions,-0.06,52.90%,Tyrunn Walker,DI,377.0,16.0,4.0,1.0,0.0,0.0,11.0,1.0,0.0,58.1,85.6,64.8,48.9,67.8,0.0,14.0,3.7,1.0,0.0,87.5,0.0,376.0,14.0,317.0,4.0,41.0,12.0,22.0,4.0,14.0,21903.7,MISSING
00-0032889,21.0,10680.0,0.0,2016,Lions,-0.06,52.90%,A'Shawn Robinson,DI,446.0,17.0,13.0,7.0,0.0,0.0,11.0,0.0,0.0,63.1,70.6,60.4,61.5,65.4,0.0,5.0,2.8,1.0,2.0,0.0,2.0,445.0,20.0,356.0,29.0,40.0,18.0,22.0,3.0,7.0,28142.6,MISSING
00-0027603,MISSING,MISSING,MISSING,2016,Lions,-0.06,52.90%,Corey Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030086,MISSING,MISSING,MISSING,2016,Lions,-0.06,52.90%,Quanterus Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032558,23.0,MISSING,MISSING,2016,Lions,-0.06,52.90%,Deonte Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032982,MISSING,MISSING,MISSING,2016,Lions,-0.06,52.90%,Louis Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030757,25.0,9316.0,0.0,2016,Packers,0.07,63.20%,Mike Pennel,DI,102.0,8.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,73.0,80.7,56.4,76.2,71.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,9.0,85.0,1.0,7.0,2.0,2.0,2.0,1.0,7446.0,MISSING
00-0032412,22.0,10771.0,0.0,2016,Packers,0.07,63.20%,Dean Lowry,DI,211.0,18.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,72.1,54.4,69.2,69.0,56.9,0.0,16.0,11.1,1.0,1.0,0.0,2.0,210.0,8.0,130.0,20.0,52.0,6.0,6.0,1.0,18.0,15213.1,MISSING
00-0031615,24.0,9643.0,0.0,2016,Packers,0.07,63.20%,Christian Ringo,DI,77.0,9.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,68.5,79.3,56.8,73.4,68.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,8.0,49.0,0.0,19.0,2.0,2.0,1.0,2.0,5274.5,MISSING
00-0026292,29.0,MISSING,0.0,2016,Packers,0.07,63.20%,Letroy Guion,DI,524.0,18.0,11.0,1.0,1.0,0.0,12.0,0.0,0.0,61.1,22.5,50.2,74.9,68.8,0.0,4.0,8.6,3.0,6.0,0.0,0.0,521.0,240.0,271.0,1.0,9.0,17.0,21.0,6.0,4.0,32016.4,MISSING
00-0029284,27.0,7132.0,0.0,2016,Packers,0.07,63.20%,Mike Daniels,DI,797.0,19.0,10.0,1.0,0.0,0.0,12.0,1.0,0.0,78.2,31.7,74.6,77.7,31.8,8.0,35.0,16.3,8.0,6.0,0.0,4.0,792.0,46.0,571.0,14.0,161.0,33.0,31.0,4.0,47.0,62325.4,MISSING
00-0032649,22.0,11157.0,0.0,2016,Packers,0.07,63.20%,Brian Price,DI,10.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,48.2,74.0,55.9,52.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,MISSING
00-0033120,20.0,10661.0,0.0,2016,Packers,0.07,63.20%,Kenny Clark,DI,410.0,19.0,6.0,2.0,0.0,0.0,12.0,2.0,0.0,74.8,71.4,67.9,69.2,67.8,2.0,13.0,6.5,2.0,1.0,0.0,0.0,410.0,179.0,220.0,1.0,10.0,16.0,23.0,3.0,15.0,30668.0,MISSING
00-0032642,24.0,MISSING,MISSING,2016,Packers,0.07,63.20%,Tyler Kuder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032843,MISSING,MISSING,MISSING,2016,Packers,0.07,63.20%,Demetris Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022750,MISSING,MISSING,14.081028208327432,2016,Panthers,-0.05,37.50%,Dwan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031065,26.0,MISSING,0.0,2016,Panthers,-0.05,37.50%,Larry Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031336,24.0,8695.0,0.0,2016,Panthers,-0.05,37.50%,Kony Ealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030448,27.0,7825.0,0.0,2016,Panthers,-0.05,37.50%,Kawann Short,DI,779.0,16.0,9.0,3.0,1.0,1.0,5.0,0.0,0.0,86.7,61.2,73.2,87.2,47.6,11.0,31.0,13.5,7.0,3.0,0.0,7.0,779.0,171.0,498.0,35.0,75.0,38.0,36.0,8.0,49.0,67539.3,MISSING
00-0030455,26.0,7795.0,0.0,2016,Panthers,-0.05,37.50%,Star Lotulelei,DI,701.0,16.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,62.9,78.8,58.2,62.3,75.7,3.0,16.0,5.3,1.0,1.0,0.0,4.0,701.0,213.0,403.0,0.0,85.0,10.0,12.0,1.0,23.0,44092.9,MISSING
00-0030251,26.0,8484.0,0.0,2016,Panthers,-0.05,37.50%,Wes Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031730,22.0,MISSING,0.0,2016,Panthers,-0.05,37.50%,Eric Crume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031843,24.0,9939.0,0.0,2016,Panthers,-0.05,37.50%,Ryan Delaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027236,29.0,5806.0,0.0,2016,Panthers,-0.05,37.50%,Kyle Love,DI,224.0,10.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,49.9,56.3,58.9,41.4,28.5,0.0,10.0,23.5,4.0,1.0,0.0,1.0,224.0,55.0,137.0,0.0,32.0,6.0,9.0,0.0,11.0,11177.6,MISSING
00-0025470,30.0,MISSING,0.0,2016,Panthers,-0.05,37.50%,Charles Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028339,28.0,6558.0,0.0,2016,Panthers,-0.05,37.50%,Mario Addison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032967,22.0,10664.0,0.0,2016,Panthers,-0.05,37.50%,Vernon Butler,DI,226.0,10.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,60.0,83.8,61.9,54.9,73.7,2.0,4.0,0.0,0.0,0.0,0.0,2.0,226.0,44.0,147.0,1.0,34.0,6.0,8.0,1.0,8.0,13560.0,MISSING
00-0025495,32.0,MISSING,MISSING,2016,Panthers,-0.05,37.50%,Paul Soliai,DI,152.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,51.7,45.7,65.7,46.4,71.6,1.0,5.0,0.0,0.0,1.0,0.0,0.0,152.0,68.0,80.0,0.0,4.0,6.0,6.0,1.0,6.0,7858.400000000001,MISSING
00-0029099,27.0,MISSING,MISSING,2016,Panthers,-0.05,37.50%,Chas Alecxih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029270,MISSING,MISSING,MISSING,2016,Panthers,-0.05,37.50%,Frank Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030101,26.0,MISSING,31.38371269590614,2016,Patriots,0.17,89.50%,Rufus Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032261,22.0,9465.0,0.0,2016,Patriots,0.17,89.50%,Malcom Brown,DI,709.0,19.0,11.0,0.0,0.0,1.0,19.0,0.0,0.0,74.3,76.8,55.2,83.3,52.3,4.0,20.0,10.2,6.0,1.0,0.0,4.0,708.0,58.0,468.0,9.0,173.0,35.0,42.0,2.0,28.0,52678.7,MISSING
00-0032396,22.0,10730.0,0.0,2016,Patriots,0.17,89.50%,Vincent Valentine,DI,319.0,16.0,7.0,0.0,0.0,0.0,19.0,0.0,0.0,59.2,63.7,54.7,62.4,66.7,0.0,6.0,4.2,1.0,1.0,0.0,1.0,317.0,104.0,195.0,0.0,18.0,14.0,16.0,2.0,7.0,18884.8,MISSING
00-0032138,24.0,9636.0,0.0,2016,Patriots,0.17,89.50%,Darius Kilgo,DI,81.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,63.0,81.2,59.5,61.7,32.8,1.0,1.0,20.0,1.0,0.0,0.0,0.0,81.0,71.0,10.0,0.0,0.0,3.0,4.0,0.0,2.0,5103.0,MISSING
00-0032578,23.0,11215.0,0.0,2016,Patriots,0.17,89.50%,Woodrow Hamilton,DI,42.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,87.9,77.4,58.2,88.8,71.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,29.0,0.0,4.0,4.0,5.0,0.0,1.0,3691.8,MISSING
00-0031566,23.0,9534.0,0.0,2016,Patriots,0.17,89.50%,Trey Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025420,31.0,MISSING,0.0,2016,Patriots,0.17,89.50%,Alan Branch,DI,760.0,19.0,16.0,2.0,0.0,1.0,19.0,1.0,0.0,78.7,70.7,60.5,85.4,57.9,1.0,22.0,9.1,6.0,2.0,0.0,2.0,758.0,326.0,326.0,18.0,88.0,39.0,44.0,8.0,25.0,59812.0,MISSING
00-0026142,31.0,4316.0,0.0,2016,Patriots,0.17,89.50%,Chris Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027975,27.0,6189.0,0.0,2016,Patriots,0.17,89.50%,Jabaal Sheard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027046,MISSING,MISSING,MISSING,2016,Patriots,0.17,89.50%,Terrance Knighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028169,MISSING,MISSING,MISSING,2016,Patriots,0.17,89.50%,Frank Kearse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029312,MISSING,MISSING,MISSING,2016,Patriots,0.17,89.50%,Markus Kuhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031040,25.0,8640.0,0.0,2016,Raiders,-0.01,70.60%,Khalil Mack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031346,25.0,8742.0,0.0,2016,Raiders,-0.01,70.60%,Justin Ellis,DI,352.0,17.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,65.9,86.2,51.4,68.6,75.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,352.0,199.0,151.0,0.0,2.0,16.0,19.0,2.0,3.0,23196.800000000003,MISSING
00-0031254,26.0,8982.0,0.0,2016,Raiders,-0.01,70.60%,Denico Autry,DI,742.0,17.0,5.0,4.0,0.0,0.0,23.0,2.0,0.0,49.7,78.8,54.7,45.9,44.1,1.0,20.0,8.8,3.0,1.0,0.0,3.0,739.0,19.0,374.0,110.0,236.0,27.0,26.0,7.0,24.0,36877.4,MISSING
00-0030515,26.0,7987.0,0.0,2016,Raiders,-0.01,70.60%,Stacy McGee,DI,242.0,10.0,3.0,1.0,0.0,2.0,23.0,0.0,0.0,81.6,58.0,80.2,73.2,76.3,0.0,5.0,0.0,0.0,1.0,0.0,3.0,241.0,5.0,142.0,20.0,74.0,14.0,14.0,2.0,8.0,19747.199999999997,MISSING
00-0032265,22.0,9468.0,0.0,2016,Raiders,-0.01,70.60%,Mario Edwards Jr.,DI,76.0,3.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,66.4,79.2,53.6,65.8,73.0,0.0,0.0,11.1,1.0,0.0,0.0,0.0,75.0,6.0,62.0,3.0,4.0,3.0,5.0,0.0,0.0,5046.400000000001,MISSING
00-0032036,MISSING,MISSING,0.0,2016,Raiders,-0.01,70.60%,Derrick Lott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032929,25.0,11351.0,0.0,2016,Raiders,-0.01,70.60%,James Cowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033024,23.0,11394.0,0.0,2016,Raiders,-0.01,70.60%,Branden Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033046,22.0,10678.0,0.0,2016,Raiders,-0.01,70.60%,Jihad Ward,DI,637.0,16.0,6.0,0.0,0.0,0.0,23.0,1.0,0.0,44.8,53.3,49.3,45.5,55.2,9.0,18.0,3.6,1.0,3.0,0.0,0.0,637.0,6.0,366.0,65.0,200.0,14.0,21.0,1.0,27.0,28537.6,MISSING
00-0032936,MISSING,MISSING,0.0,2016,Raiders,-0.01,70.60%,Drew Iddings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032938,21.0,MISSING,0.0,2016,Raiders,-0.01,70.60%,Darius Latham,DI,319.0,15.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,52.6,64.0,52.7,57.8,32.3,0.0,7.0,15.8,3.0,1.0,0.0,0.0,317.0,1.0,213.0,15.0,88.0,7.0,11.0,2.0,7.0,16779.4,MISSING
00-0033192,22.0,MISSING,0.0,2016,Raiders,-0.01,70.60%,Jimmy Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027877,29.0,MISSING,MISSING,2016,Raiders,-0.01,70.60%,Dan Williams,DI,397.0,17.0,6.0,2.0,0.0,0.0,23.0,0.0,0.0,71.5,69.5,72.8,67.0,65.5,3.0,16.0,5.0,1.0,1.0,79.2,1.0,395.0,189.0,192.0,0.0,14.0,10.0,13.0,0.0,20.0,28385.5,MISSING
00-0032717,24.0,MISSING,MISSING,2016,Raiders,-0.01,70.60%,Demetrius Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032949,23.0,MISSING,MISSING,2016,Raiders,-0.01,70.60%,Greg Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031388,25.0,8648.0,397.50977554649745,2016,Rams,-0.24,25.00%,Aaron Donald,DI,830.0,16.0,10.0,4.0,1.0,2.0,26.0,0.0,0.0,92.6,18.0,93.3,87.5,66.4,22.0,52.0,4.2,2.0,10.0,0.0,8.0,829.0,90.0,547.0,32.0,160.0,39.0,36.0,11.0,82.0,76858.0,MISSING
00-0029630,25.0,7020.0,315.77825543063454,2016,Rams,-0.24,25.00%,Michael Brockers,DI,419.0,14.0,10.0,1.0,0.0,0.0,26.0,0.0,0.0,79.3,52.5,64.2,81.6,76.9,5.0,6.0,0.0,0.0,2.0,95.8,0.0,419.0,154.0,258.0,1.0,6.0,14.0,17.0,1.0,11.0,33226.7,MISSING
00-0031425,24.0,8664.0,273.2925365421801,2016,Rams,-0.24,25.00%,Dominique Easley,DI,470.0,16.0,4.0,1.0,0.0,2.0,26.0,0.0,0.0,67.8,41.8,68.8,70.4,60.3,0.0,14.0,7.1,2.0,4.0,72.9,4.0,470.0,44.0,344.0,0.0,82.0,19.0,22.0,4.0,18.0,31866.0,MISSING
00-0027952,26.0,6166.0,233.93428531809968,2016,Rams,-0.24,25.00%,Robert Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027745,29.0,MISSING,25.253490438844462,2016,Rams,-0.24,25.00%,Cam Thomas,DI,391.0,16.0,7.0,0.0,1.0,0.0,26.0,0.0,0.0,62.0,34.0,58.9,68.1,64.8,0.0,8.0,5.0,1.0,3.0,79.2,1.0,391.0,172.0,208.0,1.0,10.0,10.0,12.0,0.0,9.0,24242.0,MISSING
00-0026243,31.0,4417.0,22.781857388041356,2016,Rams,-0.24,25.00%,William Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027787,30.0,MISSING,14.252229418636214,2016,Rams,-0.24,25.00%,Eugene Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030986,25.0,8976.0,0.0,2016,Rams,-0.24,25.00%,Ethan Westbrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031820,24.0,MISSING,0.0,2016,Rams,-0.24,25.00%,Louis Trinca-Pasat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031814,24.0,9910.0,0.0,2016,Rams,-0.24,25.00%,Matt Longacre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032671,21.0,11184.0,0.0,2016,Rams,-0.24,25.00%,Morgan Fox,DI,75.0,4.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,81.8,82.6,53.2,90.1,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,60.0,13.0,3.0,3.0,2.0,2.0,6135.0,MISSING
00-0033117,25.0,10704.0,173.34626341744968,2016,Ravens,-0.01,50.00%,Bronson Kaufusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031938,24.0,9523.0,120.35757163947304,2016,Ravens,-0.01,50.00%,Carl Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032409,22.0,10766.0,79.87969551747261,2016,Ravens,-0.01,50.00%,Willie Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029894,26.0,7981.0,24.22181056506258,2016,Ravens,-0.01,50.00%,Kapron Lewis-Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023566,MISSING,MISSING,6.556924696629195,2016,Ravens,-0.01,50.00%,Chris Canty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031177,25.0,8769.0,0.0,2016,Ravens,-0.01,50.00%,Brent Urban,DI,150.0,16.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,74.7,81.8,59.6,78.3,57.4,0.0,4.0,12.5,1.0,0.0,0.0,2.0,150.0,1.0,45.0,30.0,74.0,7.0,7.0,1.0,6.0,11205.0,MISSING
00-0031170,23.0,8683.0,0.0,2016,Ravens,-0.01,50.00%,Timmy Jernigan,DI,631.0,16.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,67.5,41.3,55.8,79.8,70.1,7.0,16.0,3.6,1.0,4.0,0.0,5.0,624.0,56.0,474.0,4.0,90.0,26.0,22.0,4.0,28.0,42592.5,MISSING
00-0030511,27.0,7875.0,0.0,2016,Ravens,-0.01,50.00%,Brandon Williams,DI,635.0,16.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,71.7,77.6,58.2,74.1,69.9,1.0,14.0,2.0,1.0,1.0,0.0,1.0,635.0,222.0,400.0,1.0,12.0,31.0,35.0,3.0,16.0,45529.5,MISSING
00-0032566,22.0,11093.0,0.0,2016,Ravens,-0.01,50.00%,Trevon Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032574,23.0,11101.0,0.0,2016,Ravens,-0.01,50.00%,Michael Pierce,DI,375.0,16.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,79.7,70.6,65.8,81.4,67.2,3.0,9.0,3.6,1.0,1.0,0.0,2.0,375.0,257.0,118.0,0.0,0.0,25.0,24.0,4.0,14.0,29887.5,MISSING
00-0028171,26.0,6385.0,0.0,2016,Ravens,-0.01,50.00%,Lawrence Guy Sr.,DI,487.0,16.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,73.4,58.1,57.0,84.8,78.1,6.0,15.0,0.0,0.0,2.0,0.0,1.0,487.0,36.0,164.0,85.0,202.0,17.0,18.0,3.0,22.0,35745.8,MISSING
00-0031614,25.0,9642.0,25.36197593169527,2016,Saints,0.02,43.80%,Obum Gwacham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022073,MISSING,MISSING,25.164255269085604,2016,Saints,0.02,43.80%,Kevin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031255,27.0,9011.0,0.0,2016,Saints,0.02,43.80%,Kasim Edebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032025,23.0,MISSING,0.0,2016,Saints,0.02,43.80%,Ashaad Mabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031947,23.0,9587.0,0.0,2016,Saints,0.02,43.80%,Tyeler Davison,DI,438.0,15.0,6.0,3.0,0.0,0.0,20.0,0.0,0.0,47.4,56.0,51.9,56.1,52.2,1.0,3.0,10.0,2.0,2.0,0.0,1.0,437.0,240.0,195.0,0.0,2.0,9.0,12.0,0.0,5.0,20761.2,MISSING
00-0024278,31.0,MISSING,0.0,2016,Saints,0.02,43.80%,Darryl Tapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026759,MISSING,MISSING,0.0,2016,Saints,0.02,43.80%,Phillip Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027962,27.0,6176.0,0.0,2016,Saints,0.02,43.80%,Cameron Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027951,28.0,MISSING,0.0,2016,Saints,0.02,43.80%,Nick Fairley,DI,722.0,16.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,60.7,46.1,67.0,55.5,59.4,10.0,30.0,7.9,3.0,4.0,0.0,7.0,717.0,91.0,489.0,2.0,135.0,25.0,28.0,4.0,47.0,43825.4,MISSING
00-0032759,22.0,10646.0,0.0,2016,Saints,0.02,43.80%,Sheldon Rankins,DI,335.0,9.0,5.0,0.0,0.0,1.0,20.0,0.0,0.0,53.5,65.5,52.8,59.1,75.4,1.0,8.0,0.0,0.0,1.0,0.0,4.0,335.0,11.0,210.0,34.0,80.0,10.0,11.0,0.0,13.0,17922.5,MISSING
00-0032883,23.0,11232.0,0.0,2016,Saints,0.02,43.80%,Mitchell Loewen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033051,23.0,10754.0,0.0,2016,Saints,0.02,43.80%,David Onyemata,DI,393.0,16.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,57.2,86.4,59.2,55.2,36.4,4.0,6.0,15.4,4.0,0.0,0.0,0.0,393.0,116.0,249.0,2.0,26.0,10.0,14.0,0.0,10.0,22479.6,MISSING
00-0027033,30.0,MISSING,MISSING,2016,Saints,0.02,43.80%,Paul Kruger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027045,MISSING,MISSING,MISSING,2016,Saints,0.02,43.80%,Matt Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032886,23.0,MISSING,MISSING,2016,Saints,0.02,43.80%,D.J. Pettway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030871,24.0,9310.0,0.0,2016,Seahawks,0.07,64.70%,Garrison Smith,DI,60.0,3.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0,62.6,78.9,53.4,66.1,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,50.0,1.0,3.0,1.0,2.0,0.0,1.0,3756.0,MISSING
00-0030070,27.0,7863.0,0.0,2016,Seahawks,0.07,64.70%,John Jenkins,DI,217.0,10.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,54.0,56.2,57.4,55.7,55.4,1.0,4.0,15.4,2.0,1.0,0.0,0.0,217.0,115.0,98.0,0.0,4.0,4.0,10.0,0.0,5.0,11718.0,MISSING
00-0030069,23.0,7862.0,0.0,2016,Seahawks,0.07,64.70%,Damontre Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032210,23.0,9496.0,0.0,2016,Seahawks,0.07,64.70%,Frank Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032387,23.0,10683.0,0.0,2016,Seahawks,0.07,64.70%,Jarran Reed,DI,545.0,17.0,7.0,3.0,0.0,0.0,29.0,0.0,0.0,57.4,66.3,55.6,59.2,62.7,2.0,9.0,6.1,2.0,2.0,0.0,3.0,539.0,218.0,283.0,5.0,33.0,20.0,24.0,1.0,14.0,31283.0,MISSING
00-0032032,24.0,MISSING,0.0,2016,Seahawks,0.07,64.70%,Tavaris Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
