player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,weighted_grade,weighted_average_grade,TE_Value,TE_Value_Score,Production_Score
00-0037306,2024,Packers,0.2785391542678151,,24.0,21.487474512181,0.1652537339,61.10%,John FitzPatrick,TE,2.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,64.7,61.2,55.1,MISSING,47.8,70.0,14.0,0.0,2.0,0.0,0.0,20.0,0.0,1.0,95.0,19.0,20.0,4.0,79.2,1.0,0.0,10.0,2.0,2.0,0.0,0.0,2.0,0.11,0.0,53.0,20.0,1102.0,MISSING,102.00000000000003,0.25500000000000006,2.0
00-0038996,2024,Packers,0.4928038371182459,,23.0,141.3550297047886,0.1652537339,61.10%,Tucker Kraft,TE,4.7,15.0,78.6,57.1,4.0,7.0,0.0,3.5,2.0,31.0,12.0,1.0,82.4,26.5,67.8,61.0,71.0,53.8,291.0,2.0,67.0,5.2,28.0,541.0,4.0,55.0,87.6,474.0,32.3,175.0,131.7,70.0,7.0,13.3,72.0,733.0,486.0,8.8,13.3,1.55,28.0,441.0,538.0,36476.4,MISSING,9576.399999999998,23.940999999999995,1183.0
00-0039144,2024,Packers,0.7542298355520752,,23.0,241.76030598629904,0.1652537339,61.10%,Luke Musgrave,TE,7.0,0.0,77.8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,76.5,70.1,47.1,22.5,50.6,55.7,44.0,1.0,19.0,3.8,3.0,79.0,0.0,7.0,92.4,73.0,22.8,18.0,47.9,9.0,0.0,21.5,17.0,45.0,19.0,2.7,6.4,0.62,3.0,81.0,79.0,3720.9,MISSING,-229.09999999999988,-0.5727499999999996,65.0
00-0039275,2024,Packers,0.0734142521534847,,24.0,0.0,0.1652537339,61.10%,Messiah Swinson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036250,2024,Packers,0.2212216131558339,,27.0,19.799316363543667,0.1652537339,61.10%,Tyler Davis,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0038809,2023,Packers,0.3336298932384341,,23.0,0.0,0.05,52.60%,Ben Sims,TE,5.3,1.0,83.3,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,73.4,68.0,60.5,68.7,58.3,92.3,72.0,0.0,12.0,23.1,18.0,78.0,0.0,5.0,69.2,54.0,0.0,0.0,123.6,6.0,1.0,6.4,5.0,25.0,20.0,4.0,5.0,0.46,18.0,134.0,77.0,4658.5,MISSING,808.5,2.02125,75.0
00-0036332,2023,Packers,0.596915925266904,,26.0,94.02147453199008,0.05,52.60%,Josiah Deguara,TE,3.0,0.0,100.0,100.0,1.0,1.0,1.0,0.0,0.0,3.0,12.0,0.0,76.5,70.1,51.7,29.1,55.0,28.4,27.0,0.0,19.0,15.8,15.0,95.0,2.0,8.0,80.0,76.0,48.4,46.0,100.5,8.0,0.0,7.4,7.0,65.0,41.0,5.1,8.1,0.86,15.0,117.0,80.0,4136.0,MISSING,136.00000000000023,0.3400000000000006,95.0
00-0038996,2023,Packers,0.4479079181494662,,22.0,156.22146795345165,0.05,52.60%,Tucker Kraft,TE,4.9,5.0,75.0,40.0,2.0,5.0,1.0,5.3,2.0,20.0,12.0,0.0,71.6,77.4,60.4,70.3,65.1,66.8,265.0,1.0,43.0,11.3,45.0,397.0,3.0,36.0,84.6,336.0,23.7,94.0,109.6,48.0,3.0,9.6,38.0,379.0,251.0,7.0,10.5,1.13,45.0,326.0,397.0,23978.8,MISSING,4128.799999999999,10.321999999999997,639.0
00-0039144,2023,Packers,0.6855169039145907,,22.0,267.1864593211276,0.05,52.60%,Luke Musgrave,TE,7.4,2.0,76.9,40.0,2.0,5.0,0.0,2.4,1.0,19.0,12.0,0.0,82.2,78.3,68.1,45.7,69.6,52.1,174.0,0.0,38.0,7.5,25.0,334.0,1.0,40.0,88.6,296.0,39.2,131.0,112.5,52.0,2.0,8.4,28.0,418.0,205.0,5.1,10.5,1.41,25.0,168.0,333.0,22677.3,MISSING,6027.299999999998,15.068249999999995,648.0
00-0036250,2023,Packers,0.2468861209964412,,26.0,21.881628642767748,0.05,52.60%,Tyler Davis,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0039023,2023,Packers,0.0320284697508896,,23.0,0.0,0.05,52.60%,Joel Wilson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033757,2022,Packers,1.1757641690682037,,28.0,0.0,-0.014,47.10%,Robert Tonyan,TE,6.0,3.0,84.1,50.0,3.0,6.0,1.0,1.9,1.0,20.0,12.0,0.0,88.0,79.8,57.7,35.3,60.5,42.8,171.0,2.0,24.0,2.5,10.0,400.0,3.0,53.0,92.5,370.0,37.8,151.0,95.1,63.0,2.0,19.5,78.0,470.0,244.0,4.6,8.9,1.27,10.0,191.0,400.0,23080.0,MISSING,3080.000000000001,7.700000000000002,710.0
00-0024243,2022,Packers,2.1733909702209413,,38.0,6.230968485894455,-0.014,47.10%,Marcedes Lewis,TE,9.0,0.0,85.7,100.0,1.0,1.0,0.0,14.3,1.0,5.0,12.0,0.0,52.1,69.5,65.6,72.9,51.9,94.9,185.0,0.0,31.0,37.4,73.0,195.0,0.0,6.0,58.5,114.0,2.1,4.0,145.5,7.0,2.0,3.1,6.0,66.0,15.0,2.5,11.0,0.58,73.0,256.0,195.0,12791.999999999998,MISSING,3041.999999999999,7.604999999999998,156.0
00-0036250,2022,Packers,0.4298751200768492,,25.0,24.182939616118016,-0.014,47.10%,Tyler Davis,TE,2.8,0.0,80.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,72.1,67.0,56.7,53.9,50.8,62.7,42.0,1.0,23.0,28.4,19.0,67.0,0.0,4.0,70.1,47.0,16.4,11.0,48.8,5.0,0.0,20.9,14.0,26.0,27.0,6.8,6.5,0.55,19.0,108.0,67.0,3798.9,MISSING,448.9000000000002,1.1222500000000004,36.0
00-0036332,2022,Packers,0.5847103746397695,,25.0,103.9097993273456,-0.014,47.10%,Josiah Deguara,TE,3.1,0.0,86.7,MISSING,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,80.6,73.4,57.2,34.3,62.8,27.0,34.0,0.0,25.0,14.3,18.0,126.0,0.0,13.0,81.0,102.0,42.1,53.0,98.3,15.0,0.0,11.1,14.0,114.0,65.0,5.0,8.8,1.12,18.0,133.0,101.0,5777.200000000001,MISSING,727.2000000000003,1.8180000000000007,154.0
00-0036489,2022,Packers,0.0331412103746397,,26.0,0.0,-0.014,47.10%,Nick Guggemos,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037369,2022,Packers,0.0055235350624399,,23.0,0.0,-0.014,47.10%,Austin Allen,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036456,2021,Packers,0.3756471232876712,,24.0,0.0,0.116,72.20%,Dominique Dafney,TE,1.0,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,68.3,64.0,68.1,77.3,53.5,55.9,38.0,0.0,26.0,16.2,11.0,68.0,1.0,2.0,79.4,54.0,25.0,17.0,79.2,4.0,0.0,7.4,5.0,34.0,31.0,15.5,17.0,0.63,11.0,99.0,60.0,4085.999999999999,MISSING,1085.9999999999995,2.714999999999999,54.0
00-0033757,2021,Packers,0.8245479452054795,,27.0,0.0,0.116,72.20%,Robert Tonyan,TE,10.0,1.0,69.2,60.0,3.0,5.0,0.0,5.3,1.0,10.0,12.0,0.0,69.0,73.9,54.6,16.3,58.6,36.5,77.0,0.0,33.0,2.8,6.0,211.0,1.0,18.0,91.5,193.0,46.4,98.0,118.1,26.0,2.0,17.1,36.0,204.0,107.0,5.9,11.3,1.06,6.0,95.0,211.0,11520.6,MISSING,970.6000000000003,2.4265000000000008,344.0
00-0024243,2021,Packers,1.2836383561643836,,37.0,8.410927690413143,0.116,72.20%,Marcedes Lewis,TE,4.2,9.0,82.1,MISSING,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,84.9,25.3,78.8,76.4,69.4,94.7,195.0,0.0,23.0,25.2,52.0,206.0,0.0,23.0,71.8,148.0,1.0,2.0,98.5,28.0,0.0,4.4,9.0,214.0,150.0,6.5,9.3,1.45,52.0,272.0,206.0,16232.8,MISSING,5932.799999999999,14.831999999999999,314.0
00-0036250,2021,Packers,0.3561643835616438,,24.0,26.7262815773131,0.116,72.20%,Tyler Davis,TE,7.4,0.0,80.0,MISSING,0.0,0.0,0.0,20.0,1.0,1.0,12.0,0.0,42.1,67.0,59.0,68.1,47.5,70.8,46.0,0.0,22.0,16.9,11.0,65.0,0.0,4.0,80.0,52.0,16.9,11.0,95.8,5.0,0.0,12.3,8.0,35.0,14.0,3.5,8.8,0.67,11.0,56.0,65.0,3835.0,MISSING,585.0,1.4625,45.0
00-0036332,2021,Packers,0.5663468493150685,,24.0,114.83808831965884,0.116,72.20%,Josiah Deguara,TE,4.0,2.0,78.1,0.0,0.0,3.0,0.0,3.8,1.0,9.0,12.0,0.0,74.2,75.5,58.0,35.4,55.4,37.5,90.0,1.0,62.0,6.7,16.0,240.0,1.0,25.0,90.4,217.0,38.3,92.0,106.4,32.0,2.0,19.2,46.0,245.0,208.0,8.3,9.8,1.13,16.0,127.0,228.0,13224.0,MISSING,1824.0,4.56,375.0
00-0036456,2020,Packers,0.0676670030272452,,23.0,0.0,0.195,77.80%,Dominique Dafney,TE,10.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,68.3,64.0,66.6,54.7,72.1,25.0,5.0,0.0,13.0,15.0,3.0,20.0,0.0,2.0,85.0,17.0,35.0,7.0,158.3,2.0,1.0,20.0,4.0,26.0,10.0,5.0,13.0,1.53,3.0,48.0,16.0,1065.6,MISSING,265.5999999999999,0.6639999999999998,66.0
00-0033757,2020,Packers,0.3784056508577195,,26.0,0.0,0.195,77.80%,Robert Tonyan,TE,8.4,0.0,89.7,33.3,1.0,3.0,0.0,0.0,0.0,33.0,12.0,0.0,90.5,79.5,68.0,53.9,70.9,45.5,194.0,0.0,45.0,7.3,31.0,426.0,4.0,52.0,86.9,370.0,37.8,161.0,148.3,58.0,11.0,16.7,71.0,586.0,215.0,4.1,11.3,1.58,31.0,212.0,426.0,28968.0,MISSING,7668.0,19.17,1136.0
00-0024243,2020,Packers,1.160443995963673,,36.0,11.353564822789068,0.195,77.80%,Marcedes Lewis,TE,6.4,2.0,66.7,100.0,2.0,2.0,0.0,23.1,3.0,6.0,12.0,0.0,28.4,71.5,68.0,67.0,50.9,90.6,173.0,0.0,36.0,29.3,56.0,191.0,3.0,10.0,67.5,129.0,2.6,5.0,126.9,15.0,3.0,6.8,13.0,107.0,57.0,5.7,10.7,0.83,56.0,231.0,191.0,12988.0,MISSING,3438.0,8.595,227.0
00-0036332,2020,Packers,0.3423975782038345,,23.0,126.91571549828969,0.195,77.80%,Josiah Deguara,TE,11.5,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,64.7,61.2,56.6,52.8,57.0,23.5,4.0,0.0,12.0,17.6,3.0,17.0,0.0,1.0,82.4,14.0,23.5,4.0,68.8,2.0,0.0,0.0,0.0,12.0,11.0,11.0,12.0,0.86,3.0,14.0,8.0,452.8,MISSING,52.80000000000001,0.13200000000000003,22.0
00-0035671,2020,Packers,0.4826599394550959,,24.0,146.67122621801738,0.195,77.80%,Jace Sternberger,TE,6.7,0.0,80.0,MISSING,0.0,0.0,2.0,7.7,1.0,6.0,12.0,0.0,45.7,72.7,56.8,24.6,57.6,54.9,50.0,0.0,27.0,4.4,4.0,91.0,2.0,12.0,89.0,81.0,27.5,25.0,120.6,15.0,1.0,17.6,16.0,114.0,63.0,5.3,9.5,1.41,4.0,111.0,91.0,5168.8,MISSING,618.7999999999997,1.5469999999999993,194.0
00-0033757,2019,Packers,0.3028692879914984,,25.0,0.0,0.089,77.80%,Robert Tonyan,TE,10.9,0.0,66.7,50.0,1.0,2.0,0.0,0.0,0.0,4.0,12.0,0.0,78.0,71.1,62.0,60.6,67.9,76.3,71.0,0.0,28.0,18.3,17.0,93.0,2.0,10.0,77.4,72.0,19.4,18.0,107.6,15.0,1.0,4.3,4.0,100.0,28.0,2.8,10.0,1.39,17.0,100.0,93.0,5766.0,MISSING,1116.0,2.79,160.0
00-0024243,2019,Packers,1.1158342189160468,,35.0,15.32570947342691,0.089,77.80%,Marcedes Lewis,TE,5.9,2.0,83.3,100.0,1.0,1.0,0.0,6.3,1.0,8.0,12.0,0.0,67.0,73.3,71.0,73.8,64.8,86.8,197.0,0.0,25.0,30.0,68.0,227.0,1.0,15.0,66.1,150.0,5.7,13.0,121.3,18.0,1.0,7.0,16.0,156.0,85.0,5.7,10.4,1.04,68.0,260.0,226.0,16046.0,MISSING,4746.0,11.865,256.0
00-0027696,2019,Packers,6.730428267800212,,32.0,18.700720978231782,0.089,77.80%,Jimmy Graham,TE,10.3,4.0,65.5,33.3,3.0,9.0,0.0,7.3,3.0,23.0,12.0,1.0,65.0,29.3,55.0,70.9,53.6,36.4,168.0,0.0,48.0,4.5,21.0,462.0,3.0,38.0,87.4,404.0,45.2,209.0,106.0,58.0,3.0,17.5,81.0,447.0,254.0,6.7,11.8,1.11,21.0,160.0,458.0,25190.0,MISSING,2290.0,5.725,737.0
00-0035671,2019,Packers,0.3345547290116897,,23.0,162.0967737346473,0.089,77.80%,Jace Sternberger,TE,15.0,0.0,0.0,0.0,0.0,1.0,0.0,MISSING,0.0,0.0,12.0,0.0,MISSING,MISSING,52.8,77.7,47.4,72.7,16.0,0.0,0.0,31.8,7.0,22.0,0.0,0.0,68.2,15.0,13.6,3.0,39.6,1.0,0.0,4.5,1.0,0.0,0.0,MISSING,MISSING,0.0,7.0,38.0,20.0,1056.0,MISSING,55.99999999999994,0.13999999999999985,0.0
00-0027696,2018,Packers,3.3389762979683977,,31.0,25.24333292048751,0.0,40.00%,Jimmy Graham,TE,9.7,6.0,66.3,38.1,8.0,21.0,0.0,3.5,2.0,32.0,12.0,0.0,75.1,80.0,59.6,51.7,60.2,23.2,142.0,2.0,54.0,2.9,18.0,613.0,2.0,55.0,91.2,559.0,62.0,380.0,87.2,83.0,2.0,14.5,89.0,636.0,259.0,4.7,11.6,1.14,18.0,182.0,611.0,36415.6,MISSING,5865.600000000001,14.664000000000003,996.0
00-0027985,2018,Packers,1.2556433408577878,,30.0,67.19995526181121,0.0,40.00%,Lance Kendricks,TE,5.7,0.0,79.2,100.0,1.0,1.0,0.0,13.6,3.0,9.0,12.0,0.0,44.9,74.1,59.6,61.5,50.6,50.3,96.0,0.0,22.0,19.9,38.0,191.0,0.0,19.0,78.0,149.0,22.5,43.0,110.1,24.0,1.0,7.9,15.0,170.0,113.0,5.9,8.9,1.14,38.0,124.0,154.0,9178.4,MISSING,1478.4000000000003,3.6960000000000006,280.0
00-0024243,2018,Packers,1.1851015801354403,,34.0,20.6875439150563,0.0,40.00%,Marcedes Lewis,TE,2.7,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,70.5,65.8,51.1,49.5,49.1,85.3,64.0,0.0,30.0,41.3,31.0,75.0,2.0,3.0,57.3,43.0,4.0,3.0,118.8,3.0,0.0,4.0,3.0,39.0,31.0,10.3,13.0,0.91,31.0,116.0,70.0,3577.0,MISSING,77.0000000000001,0.19250000000000025,49.0
00-0033514,2017,Packers,0.0163790419161676,,22.0,0.0,-0.06,43.80%,Emanuel Byrd,TE,2.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,68.3,64.0,67.8,MISSING,68.2,25.0,2.0,0.0,29.0,0.0,0.0,8.0,0.0,2.0,100.0,8.0,75.0,6.0,118.8,2.0,0.0,0.0,0.0,31.0,27.0,13.5,15.5,3.88,0.0,3.0,8.0,542.4,MISSING,142.39999999999998,0.3559999999999999,41.0
00-0031384,2017,Packers,1.1517988023952097,,25.0,89.2204733011669,-0.06,43.80%,Richard Rodgers,TE,6.7,1.0,70.6,0.0,0.0,2.0,1.0,14.3,2.0,6.0,12.0,0.0,48.0,72.3,56.5,69.1,55.5,40.7,77.0,0.0,36.0,12.7,24.0,189.0,3.0,12.0,82.5,156.0,47.1,89.0,119.7,17.0,1.0,10.1,19.0,160.0,86.0,7.2,13.3,1.03,24.0,116.0,185.0,10452.5,MISSING,1202.5,3.00625,240.0
00-0027985,2017,Packers,1.062874251497006,,29.0,90.71045147886922,-0.06,43.80%,Lance Kendricks,TE,7.9,1.0,64.3,100.0,2.0,2.0,0.0,18.2,4.0,8.0,12.0,0.0,31.9,73.9,49.2,71.5,48.1,46.5,128.0,4.0,51.0,15.6,43.0,275.0,2.0,18.0,79.3,218.0,40.7,112.0,58.2,28.0,1.0,10.2,28.0,203.0,87.0,4.8,11.3,0.93,43.0,193.0,268.0,13185.6,MISSING,-214.39999999999924,-0.5359999999999981,303.0
00-0027061,2016,Packers,1.7711083918335802,,29.0,0.0,0.07,63.20%,Jared Cook,TE,11.4,3.0,59.3,0.0,0.0,1.0,0.0,9.4,5.0,32.0,12.0,1.0,56.3,34.5,76.1,77.6,76.2,30.3,109.0,0.0,47.0,6.4,23.0,360.0,2.0,48.0,88.1,317.0,49.4,178.0,95.0,81.0,3.0,14.7,53.0,606.0,196.0,4.1,12.6,1.91,23.0,118.0,340.0,25873.999999999996,MISSING,8873.999999999998,22.184999999999995,986.0
00-0031384,2016,Packers,0.4759477039994848,,24.0,0.0,0.07,63.20%,Richard Rodgers,TE,9.0,2.0,68.9,50.0,1.0,2.0,0.0,13.9,5.0,14.0,12.0,0.0,42.8,85.4,57.2,72.0,55.2,38.8,166.0,1.0,34.0,12.1,52.0,428.0,1.0,31.0,82.7,354.0,48.1,206.0,100.7,45.0,3.0,7.7,33.0,305.0,107.0,3.5,9.8,0.86,52.0,243.0,405.0,23166.0,MISSING,2916.0000000000014,7.290000000000004,505.0
00-0031384,2015,Packers,0.4529620323841429,,23.0,108.97413217440103,0.02,61.10%,Richard Rodgers,TE,6.8,7.0,70.7,MISSING,0.0,0.0,0.0,3.0,2.0,31.0,12.0,0.0,86.0,81.1,70.7,61.5,70.7,20.0,123.0,1.0,61.0,9.9,61.0,615.0,4.0,65.0,81.5,501.0,59.2,364.0,111.1,92.0,8.0,8.6,53.0,566.0,246.0,3.8,8.7,1.13,61.0,304.0,540.0,38178.0,MISSING,11178.000000000002,27.945000000000004,1036.0
00-0027753,2015,Packers,1.2213847012841987,,26.0,30.91710092079275,0.02,61.10%,Andrew Quarless,TE,6.0,1.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,72.1,67.0,55.9,73.6,55.4,40.0,24.0,0.0,13.0,5.0,3.0,60.0,0.0,4.0,85.0,51.0,45.0,27.0,99.0,4.0,0.0,8.3,5.0,31.0,7.0,1.8,7.8,0.61,3.0,66.0,56.0,3130.4,MISSING,330.3999999999999,0.8259999999999998,41.0
00-0030758,2015,Packers,0.2512562814070351,,24.0,0.0,0.02,61.10%,Justin Perillo,TE,7.6,0.0,84.6,MISSING,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,78.7,71.5,72.0,81.8,70.2,21.5,17.0,0.0,24.0,5.1,4.0,79.0,0.0,11.0,84.8,67.0,62.0,49.0,125.0,13.0,1.0,8.9,7.0,102.0,22.0,2.0,9.3,1.52,4.0,41.0,73.0,5256.0,MISSING,1606.0,4.015,172.0
00-0031617,2015,Packers,0.3193893076493579,,22.0,26.244860635074225,0.02,61.10%,Kennard Backman,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0027753,2014,Packers,0.9398496240601504,,25.0,41.73372098264824,0.17,72.20%,Andrew Quarless,TE,6.5,5.0,68.8,MISSING,0.0,0.0,0.0,5.7,2.0,23.0,12.0,0.0,71.2,77.3,63.7,60.9,63.2,33.4,140.0,1.0,34.0,9.8,41.0,419.0,4.0,33.0,84.7,355.0,36.3,152.0,109.2,48.0,4.0,19.8,83.0,354.0,177.0,5.4,10.7,1.0,41.0,277.0,375.0,23887.5,MISSING,5137.500000000001,12.843750000000002,664.0
00-0031384,2014,Packers,0.4109052631578947,,22.0,120.43504170167978,0.17,72.20%,Richard Rodgers,TE,8.5,2.0,71.4,MISSING,0.0,0.0,1.0,3.8,1.0,13.0,12.0,0.0,75.1,75.7,63.0,78.8,63.2,37.5,105.0,1.0,43.0,13.9,39.0,280.0,1.0,25.0,81.8,229.0,37.1,104.0,110.8,35.0,3.0,11.1,31.0,273.0,55.0,2.2,10.9,1.19,39.0,250.0,240.0,15120.0,MISSING,3120.0,7.8,463.0
00-0029601,2014,Packers,0.3721804511278195,,25.0,0.0,0.17,72.20%,Brandon Bostick,TE,2.0,0.0,50.0,MISSING,0.0,0.0,0.0,33.3,1.0,1.0,12.0,0.0,30.0,64.0,51.4,74.4,50.1,47.1,8.0,0.0,2.0,5.9,1.0,17.0,0.0,2.0,94.1,16.0,35.3,6.0,95.8,4.0,1.0,11.8,2.0,3.0,2.0,1.0,1.5,0.19,1.0,16.0,16.0,822.4,MISSING,22.399999999999977,0.055999999999999946,33.0
00-0030758,2014,Packers,0.1300308270676692,,23.0,0.0,0.17,72.20%,Justin Perillo,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0029601,2013,Packers,0.3165331715210356,,24.0,0.0,-0.04,50.00%,Brandon Bostick,TE,10.6,2.0,50.0,MISSING,0.0,0.0,0.0,30.0,3.0,5.0,12.0,0.0,28.4,69.5,59.7,84.5,61.1,24.7,22.0,0.0,26.0,9.0,8.0,89.0,0.0,7.0,87.6,78.0,44.9,40.0,103.3,14.0,1.0,21.3,19.0,120.0,62.0,8.9,17.1,1.54,8.0,54.0,81.0,4835.7,MISSING,785.7000000000003,1.9642500000000007,190.0
00-0028156,2013,Packers,0.4609983818770227,,25.0,19.439152950542535,-0.04,50.00%,Ryan Taylor,TE,4.3,0.0,66.7,MISSING,0.0,0.0,0.0,25.0,2.0,2.0,12.0,1.0,29.8,68.8,50.0,83.5,48.9,41.3,33.0,0.0,8.0,17.5,14.0,80.0,0.0,6.0,80.0,64.0,26.3,21.0,70.6,9.0,0.0,11.3,9.0,28.0,16.0,2.7,4.7,0.44,14.0,91.0,63.0,3150.0,MISSING,0.0,0.0,48.0
00-0026231,2013,Packers,7.079288025889968,,26.0,65.48334586936676,-0.04,50.00%,Jermichael Finley,TE,5.6,10.0,73.5,MISSING,0.0,0.0,0.0,7.4,2.0,13.0,12.0,0.0,64.3,75.7,73.1,28.9,77.5,51.2,86.0,1.0,52.0,4.8,8.0,168.0,2.0,25.0,90.5,152.0,32.1,54.0,117.3,34.0,3.0,15.5,26.0,300.0,238.0,9.5,12.0,1.97,8.0,84.0,166.0,12134.6,MISSING,3834.599999999999,9.586499999999997,490.0
00-0027753,2013,Packers,1.1072864077669904,,24.0,46.12289473310628,-0.04,50.00%,Andrew Quarless,TE,6.6,3.0,70.2,MISSING,0.0,0.0,0.0,5.7,2.0,18.0,12.0,0.0,60.5,77.0,66.2,66.9,61.1,47.5,198.0,2.0,22.0,16.1,67.0,417.0,2.0,33.0,78.7,328.0,26.6,111.0,85.4,47.0,2.0,14.4,60.0,320.0,144.0,4.4,9.7,0.98,67.0,324.0,369.0,24427.8,MISSING,5977.800000000001,14.944500000000003,540.0
00-0030272,2013,Packers,0.3276699029126214,,24.0,0.0,-0.04,50.00%,Jake Stoneburner,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0028156,2012,Packers,0.3978391376451078,,24.0,21.48358651296403,0.1,66.70%,Ryan Taylor,TE,2.5,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,68.3,64.0,68.1,71.5,60.1,37.1,13.0,0.0,11.0,42.9,15.0,35.0,0.0,2.0,54.3,19.0,34.3,12.0,89.6,2.0,0.0,5.7,2.0,11.0,6.0,3.0,5.5,0.58,15.0,106.0,27.0,1838.7,MISSING,488.6999999999998,1.2217499999999994,21.0
00-0028079,2012,Packers,0.4266169154228855,,23.0,65.49867501399874,0.1,66.70%,D.J. Williams Jr.,TE,6.6,0.0,50.0,MISSING,0.0,0.0,0.0,30.0,3.0,3.0,12.0,0.0,28.4,69.5,63.5,80.6,50.0,43.0,49.0,0.0,12.0,21.9,25.0,114.0,0.0,7.0,75.4,86.0,28.9,33.0,60.7,14.0,0.0,5.3,6.0,57.0,40.0,5.7,8.1,0.66,25.0,144.0,88.0,5588.0,MISSING,1188.0,2.97,87.0
00-0026231,2012,Packers,1.8656716417910448,,25.0,88.39327117131042,0.1,66.70%,Jermichael Finley,TE,8.2,8.0,71.0,MISSING,0.0,0.0,0.0,12.0,9.0,34.0,12.0,1.0,50.4,46.3,67.4,77.2,65.8,51.2,295.0,0.0,40.0,6.8,39.0,576.0,4.0,66.0,86.5,498.0,29.7,171.0,100.3,93.0,2.0,14.1,81.0,712.0,314.0,4.8,10.8,1.43,39.0,197.0,547.0,36867.8,MISSING,9517.800000000003,23.794500000000006,1092.0
00-0026878,2012,Packers,0.4477611940298507,,26.0,0.0,0.1,66.70%,Tom Crabtree,TE,5.3,3.0,72.7,MISSING,0.0,0.0,0.0,20.0,2.0,6.0,12.0,0.0,35.7,70.1,57.4,66.3,54.4,51.6,83.0,0.0,72.0,32.9,53.0,161.0,3.0,8.0,64.0,103.0,21.1,34.0,154.4,11.0,2.0,1.2,2.0,186.0,137.0,17.1,23.3,1.81,53.0,225.0,119.0,6830.599999999999,MISSING,880.5999999999998,2.2014999999999993,286.0
00-0027753,2012,Packers,0.4855771144278607,,23.0,50.97368191649351,0.1,66.70%,Andrew Quarless,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0026878,2011,Packers,0.3738317757009346,,25.0,0.0,0.18,88.20%,Tom Crabtree,TE,6.7,0.0,66.7,MISSING,0.0,0.0,0.0,25.0,2.0,4.0,12.0,0.0,29.8,68.8,51.0,65.1,47.4,60.5,92.0,0.0,15.0,37.5,57.0,152.0,2.0,6.0,61.2,93.0,9.2,14.0,112.3,9.0,1.0,6.6,10.0,38.0,21.0,3.5,6.3,0.41,57.0,181.0,116.0,5916.0,MISSING,116.0,0.29,98.0
