player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0032971,2019,Broncos,1.1696891604675876,,25.0,89.2204733011669,-0.053,43.80%,Justin Simmons,S,1053.0,16.0,14.0,0.0,0.0,10.0,0.0,91.1,90.7,61.9,90.2,4.0,0.0,4.1,4.0,11.0,1.0,32.1,25.0,524.0,369.0,639.0,153.0,28.0,80.0,3.0,47.0,0.0,239.0,95507.1,MISSING
00-0032958,2019,Broncos,1.0893140276301807,,25.0,17.432219501790488,-0.053,43.80%,Will Parks,S,537.0,14.0,3.0,0.0,0.0,10.0,0.0,57.3,57.7,86.5,45.8,1.0,0.0,20.6,7.0,1.0,0.0,118.5,24.0,124.0,72.0,367.0,293.0,11.0,24.0,0.0,36.0,5.0,284.0,30984.9,MISSING
00-0034111,2019,Broncos,0.3028692879914984,,23.0,0.0,-0.053,43.80%,Trey Marshall,S,160.0,13.0,2.0,0.0,1.0,10.0,1.0,59.1,61.5,89.9,89.9,0.0,0.0,0.0,0.0,0.0,0.0,158.3,6.0,124.0,29.0,114.0,5.0,2.0,16.0,0.0,6.0,1.0,103.0,9840.0,MISSING
00-0027872,2019,Broncos,3.1880977683315623,,31.0,0.0,-0.053,43.80%,Kareem Jackson,S,842.0,13.0,16.0,0.0,1.0,10.0,0.0,79.8,82.3,91.8,60.0,2.0,0.0,13.6,11.0,9.0,1.0,96.2,28.0,414.0,220.0,514.0,196.0,24.0,54.0,4.0,43.0,3.0,371.0,69296.59999999999,MISSING
00-0032251,2019,Browns,4.818809776833157,,27.0,219.22102568653227,-0.076,37.50%,Damarious Randall,S,723.0,11.0,14.0,0.0,0.0,8.0,0.0,69.9,69.3,51.1,79.8,0.0,0.0,9.1,6.0,6.0,2.0,121.2,13.0,407.0,202.0,394.0,88.0,10.0,46.0,1.0,21.0,3.0,141.0,50103.9,MISSING
00-0034977,2019,Browns,0.3587151965993624,,22.0,92.59998821861764,-0.076,37.50%,Sheldrick Redwine,S,374.0,8.0,3.0,0.0,0.0,8.0,0.0,68.4,66.4,81.6,40.3,0.0,0.0,19.5,8.0,2.0,0.0,133.0,9.0,170.0,133.0,191.0,43.0,9.0,30.0,0.0,11.0,1.0,95.0,24833.6,MISSING
00-0031870,2019,Bills,0.3427205100956429,,27.0,0.0,0.061,58.80%,Dean Marlowe,S,108.0,7.0,0.0,0.0,0.0,4.0,0.0,61.8,64.9,0.0,82.2,0.0,0.0,0.0,0.0,1.0,1.0,100.2,7.0,3.0,17.0,53.0,77.0,4.0,9.0,0.0,11.0,1.0,39.0,7009.200000000001,MISSING
00-0035044,2019,Browns,0.0928294367693942,,24.0,0.0,-0.076,37.50%,J.T. Hassell,S,14.0,1.0,1.0,0.0,0.0,8.0,0.0,60.0,73.4,70.3,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1027.6,MISSING
00-0035681,2019,Buccaneers,0.3722343251859723,,23.0,118.6739174454432,0.072,43.80%,Mike Edwards,S,614.0,15.0,6.0,0.0,0.0,30.0,1.0,52.5,58.2,84.4,42.9,0.0,0.0,17.6,9.0,4.0,0.0,104.3,24.0,349.0,144.0,421.0,100.0,16.0,36.0,2.0,36.0,2.0,243.0,35734.8,MISSING
00-0032637,2019,Buccaneers,0.360067481402763,,26.0,0.0,0.072,43.80%,Andrew Adams,S,616.0,12.0,5.0,1.0,0.0,30.0,0.0,63.6,62.7,21.2,76.0,1.0,0.0,8.2,4.0,1.0,4.0,78.8,7.0,468.0,91.0,414.0,34.0,8.0,40.0,3.0,10.0,1.0,59.0,38623.2,MISSING
00-0034374,2019,Buccaneers,0.3915058448459085,,22.0,0.0,0.072,43.80%,Jordan Whitehead,S,919.0,14.0,8.0,1.0,0.0,30.0,1.0,36.5,42.9,85.2,50.8,1.0,0.0,15.4,12.0,3.0,2.0,108.3,25.0,306.0,368.0,582.0,139.0,21.0,58.0,5.0,42.0,4.0,351.0,39425.1,MISSING
00-0027256,2019,Buccaneers,0.4941551540913921,,31.0,0.0,0.072,43.80%,Darian Stewart,S,169.0,8.0,0.0,0.0,0.0,30.0,0.0,54.4,53.1,0.6,29.1,0.0,0.0,30.8,4.0,1.0,1.0,82.9,3.0,83.0,60.0,103.0,10.0,2.0,9.0,0.0,5.0,0.0,37.0,8973.9,MISSING
00-0033890,2019,Cardinals,0.989760361317747,,23.0,241.48472576808763,-0.081,33.30%,Budda Baker,S,1120.0,16.0,30.0,0.0,1.0,1.0,1.0,64.8,71.4,67.8,82.9,0.0,0.0,7.4,12.0,6.0,1.0,115.6,36.0,544.0,340.0,640.0,182.0,47.0,120.0,6.0,47.0,2.0,400.0,79968.0,MISSING
00-0035705,2019,Cardinals,0.3085706695005313,,21.0,79.87969551747261,-0.081,33.30%,Jalen Thompson,S,607.0,12.0,12.0,1.0,0.0,1.0,1.0,70.3,64.4,49.1,70.4,1.0,0.0,10.9,7.0,2.0,2.0,93.6,22.0,368.0,180.0,372.0,37.0,11.0,45.0,0.0,26.0,1.0,188.0,39090.8,MISSING
00-0027676,2019,Browns,1.354941551540914,,30.0,0.0,-0.076,37.50%,Morgan Burnett,S,367.0,8.0,15.0,0.0,0.0,8.0,0.0,58.2,68.0,38.0,76.3,1.0,0.0,9.3,4.0,1.0,1.0,63.5,12.0,116.0,150.0,200.0,53.0,10.0,24.0,2.0,19.0,0.0,140.0,24956.0,MISSING
00-0035532,2019,Cardinals,0.309356004250797,,22.0,74.15923317460722,-0.081,33.30%,Deionte Thompson,S,252.0,9.0,2.0,0.0,0.0,1.0,0.0,53.3,50.9,16.6,57.4,0.0,0.0,14.3,3.0,0.0,2.0,115.6,4.0,161.0,57.0,175.0,15.0,4.0,16.0,0.0,4.0,0.0,47.0,12826.8,MISSING
00-0030114,2019,Bills,2.298087141339001,,28.0,8.73457445858351,0.061,58.80%,Jordan Poyer,S,977.0,16.0,25.0,0.0,3.0,4.0,3.0,70.1,74.2,86.1,71.8,2.0,0.0,8.7,10.0,0.0,1.0,111.9,17.0,462.0,363.0,586.0,74.0,30.0,80.0,3.0,22.0,3.0,231.0,72493.40000000001,MISSING
00-0035290,2019,Bills,0.2875053134962805,,23.0,43.74603858657363,0.061,58.80%,Jaquan Johnson,S,53.0,1.0,0.0,0.0,0.0,4.0,0.0,69.8,74.1,76.7,82.8,0.0,0.0,0.0,0.0,0.0,0.0,104.2,1.0,36.0,10.0,30.0,6.0,1.0,3.0,0.0,1.0,0.0,9.0,3927.3,MISSING
00-0027914,2018,Vikings,1.9751693002257336,,30.0,0.0,0.03,53.30%,Andrew Sendejo,S,326.0,5.0,4.0,0.0,0.0,18.0,0.0,70.7,70.4,31.1,61.3,0.0,0.0,12.9,4.0,2.0,2.0,83.6,4.0,231.0,57.0,207.0,23.0,4.0,23.0,0.0,7.0,0.0,57.0,22950.4,MISSING
00-0031799,2018,Vikings,0.3978555304740406,,26.0,0.0,0.03,53.30%,Anthony Harris,S,624.0,11.0,7.0,0.0,0.0,18.0,0.0,87.1,89.0,88.6,86.2,3.0,0.0,4.8,2.0,2.0,0.0,24.0,7.0,397.0,141.0,340.0,64.0,6.0,33.0,0.0,13.0,0.0,52.0,55536.0,MISSING
00-0032057,2019,49ers,2.64346439957492,,27.0,167.76225497981088,0.216,79.00%,Jaquiski Tartt,S,673.0,12.0,9.0,0.0,1.0,28.0,2.0,67.9,66.4,82.8,68.5,0.0,0.0,9.8,5.0,1.0,0.0,75.1,13.0,235.0,292.0,391.0,88.0,15.0,37.0,3.0,25.0,1.0,98.0,44687.2,MISSING
00-0031298,2019,49ers,2.2416312433581296,,28.0,162.402930185118,0.216,79.00%,Jimmie Ward,S,806.0,13.0,6.0,0.0,0.0,28.0,0.0,81.0,84.2,89.1,74.4,0.0,0.0,5.3,3.0,8.0,1.0,116.5,13.0,569.0,97.0,492.0,128.0,11.0,48.0,1.0,23.0,3.0,153.0,67865.2,MISSING
00-0034263,2019,49ers,0.4245977683315621,,23.0,113.13276924865391,0.216,79.00%,Tarvarius Moore,S,234.0,10.0,3.0,0.0,0.0,28.0,0.0,62.1,64.9,82.9,52.4,0.0,0.0,16.7,3.0,3.0,0.0,39.6,2.0,162.0,40.0,154.0,23.0,3.0,12.0,0.0,8.0,0.0,23.0,15186.600000000002,MISSING
00-0034730,2019,49ers,0.231605738575983,,25.0,37.9700269496115,0.216,79.00%,Marcell Harris,S,340.0,8.0,12.0,0.0,2.0,28.0,1.0,59.3,64.6,34.5,38.7,0.0,0.0,19.4,7.0,4.0,2.0,135.8,11.0,108.0,130.0,210.0,69.0,4.0,17.0,0.0,15.0,2.0,119.0,21963.999999999996,MISSING
00-0030090,2019,Bills,3.5168703506907546,,28.0,21.539117217393052,0.061,58.80%,Micah Hyde,S,969.0,16.0,15.0,0.0,2.0,4.0,1.0,80.9,79.5,88.0,79.7,1.0,0.0,10.1,8.0,1.0,0.0,80.1,19.0,525.0,263.0,602.0,139.0,15.0,56.0,1.0,30.0,1.0,202.0,77035.5,MISSING
00-0031333,2019,Bears,1.726886291179596,,26.0,194.24507309963784,-0.032,50.00%,Ha Ha Clinton-Dix,S,1066.0,16.0,6.0,0.0,0.0,6.0,2.0,75.5,74.2,44.9,70.7,2.0,1.0,10.1,8.0,2.0,2.0,69.2,24.0,660.0,275.0,644.0,89.0,15.0,65.0,1.0,36.0,1.0,220.0,79097.2,MISSING
00-0032774,2019,Bears,0.4524739638682252,,26.0,64.60014200997853,-0.032,50.00%,Deon Bush,S,58.0,14.0,0.0,0.0,0.0,6.0,0.0,81.6,81.9,76.7,82.3,0.0,0.0,0.0,0.0,2.0,0.0,128.1,6.0,22.0,22.0,50.0,8.0,3.0,6.0,0.0,8.0,2.0,46.0,4750.200000000001,MISSING
00-0032790,2019,Bears,0.4091392136025505,,26.0,30.73987530396711,-0.032,50.00%,DeAndre Houston-Carson,S,3.0,3.0,0.0,0.0,0.0,6.0,0.0,60.2,60.8,65.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4,MISSING
00-0034675,2019,Bengals,0.5975042507970245,,22.0,199.72658478555235,-0.193,12.50%,Jessie Bates III,S,1059.0,16.0,15.0,0.0,1.0,7.0,1.0,64.9,61.2,86.7,42.6,3.0,0.0,20.0,23.0,6.0,0.0,94.8,24.0,796.0,165.0,580.0,91.0,13.0,77.0,1.0,33.0,2.0,394.0,64810.8,MISSING
00-0030471,2019,Bengals,2.3645058448459086,,28.0,53.07974262226669,-0.193,12.50%,Shawn Williams,S,1002.0,16.0,12.0,0.0,0.0,7.0,0.0,51.0,54.5,82.2,42.3,1.0,0.0,17.8,23.0,2.0,0.0,99.2,34.0,172.0,639.0,509.0,97.0,35.0,94.0,5.0,47.0,1.0,435.0,54609.0,MISSING
00-0032807,2019,Bengals,0.3910143464399574,,26.0,11.695317918839422,-0.193,12.50%,Clayton Fejedelem,S,111.0,10.0,2.0,0.0,0.0,7.0,0.0,70.2,65.5,0.0,72.7,0.0,0.0,7.1,1.0,0.0,1.0,97.9,2.0,53.0,39.0,74.0,13.0,1.0,11.0,0.0,2.0,0.0,15.0,7270.5,MISSING
00-0033791,2019,Bengals,0.3427205100956429,,25.0,0.0,-0.193,12.50%,Brandon Wilson,S,183.0,11.0,3.0,0.0,2.0,7.0,0.0,51.0,40.8,77.8,51.0,0.0,0.0,16.7,3.0,0.0,0.0,98.7,7.0,50.0,74.0,122.0,39.0,3.0,12.0,0.0,11.0,0.0,115.0,7466.4,MISSING
00-0033784,2019,Bears,0.4311631243358129,,25.0,82.74546773131904,-0.032,50.00%,Eddie Jackson,S,1061.0,16.0,8.0,0.0,0.0,6.0,1.0,66.1,67.0,49.6,40.5,2.0,0.0,19.2,14.0,4.0,2.0,69.1,23.0,541.0,260.0,650.0,233.0,16.0,51.0,4.0,42.0,2.0,256.0,71087.0,MISSING
00-0032560,2019,Cardinals,0.3427205100956429,,26.0,0.0,-0.081,33.30%,Charles Washington,S,2.0,2.0,0.0,0.0,0.0,1.0,0.0,MISSING,62.6,76.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.2,MISSING
00-0029747,2019,Cardinals,0.3522534537725823,,29.0,0.0,-0.081,33.30%,Chris Banjo,S,43.0,6.0,1.0,0.0,0.0,1.0,0.0,57.4,56.9,82.3,32.1,0.0,0.0,28.6,2.0,0.0,0.0,109.7,3.0,1.0,27.0,23.0,10.0,1.0,4.0,0.0,3.0,0.0,31.0,2446.7,MISSING
00-0034790,2019,Chargers,1.496105738575983,,23.0,391.6471343316833,0.0,31.30%,Derwin James Jr.,S,299.0,5.0,3.0,0.0,0.0,27.0,0.0,83.9,82.3,79.6,71.5,0.0,0.0,8.6,3.0,0.0,1.0,105.6,14.0,13.0,148.0,158.0,60.0,19.0,29.0,4.0,15.0,1.0,60.0,24607.7,MISSING
00-0034465,2019,Commanders,0.1856620616365568,,23.0,0.0,-0.213,18.80%,Jeremy Reaves,S,111.0,8.0,4.0,0.0,0.0,32.0,0.0,57.4,64.2,0.0,66.5,0.0,0.0,8.3,1.0,1.0,1.0,57.6,1.0,24.0,68.0,52.0,9.0,2.0,7.0,0.0,3.0,0.0,20.0,7126.200000000001,MISSING
00-0033083,2019,Cowboys,0.3825717321997874,,25.0,127.02865660722112,0.137,50.00%,Darian Thompson,S,425.0,14.0,14.0,0.0,0.0,9.0,1.0,62.9,62.9,41.1,56.6,0.0,0.0,14.0,6.0,3.0,2.0,127.7,12.0,170.0,153.0,251.0,69.0,14.0,23.0,1.0,19.0,2.0,173.0,26732.5,MISSING
00-0033579,2019,Cowboys,0.3639596174282677,,24.0,31.156551652642293,0.137,50.00%,Xavier Woods,S,978.0,15.0,15.0,0.0,2.0,9.0,1.0,77.6,73.0,18.5,52.2,2.0,0.0,13.6,11.0,2.0,4.0,56.4,19.0,754.0,147.0,621.0,56.0,10.0,55.0,1.0,26.0,0.0,159.0,71394.0,MISSING
00-0035301,2019,Cowboys,0.2799357066950053,,24.0,26.244860635074225,0.137,50.00%,Donovan Wilson,S,16.0,3.0,0.0,0.0,0.0,9.0,0.0,66.1,68.7,77.3,23.8,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.2,MISSING
00-0033048,2019,Cowboys,0.3959027630180659,,25.0,0.0,0.137,50.00%,Kavon Frazier,S,18.0,3.0,0.0,0.0,0.0,9.0,0.0,66.6,74.9,74.2,78.6,0.0,0.0,0.0,0.0,0.0,0.0,83.3,1.0,6.0,5.0,12.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1348.2,MISSING
00-0030196,2019,Cowboys,1.434643995749203,,28.0,0.0,0.137,50.00%,Jeff Heath,S,719.0,13.0,12.0,0.0,0.0,9.0,0.0,68.9,67.9,85.7,87.4,0.0,0.0,3.3,2.0,6.0,2.0,106.6,31.0,285.0,188.0,452.0,149.0,15.0,47.0,5.0,44.0,2.0,324.0,48820.100000000006,MISSING
00-0031844,2019,Commanders,0.9082757704569606,,27.0,0.0,-0.213,18.80%,Deshazor Everett,S,38.0,6.0,2.0,0.0,0.0,32.0,0.0,29.8,28.9,72.3,28.8,0.0,0.0,28.6,2.0,0.0,0.0,158.3,3.0,8.0,21.0,15.0,4.0,1.0,3.0,0.0,3.0,1.0,38.0,1098.2,MISSING
00-0031307,2019,Dolphins,0.7438894792773645,,28.0,42.97094617828304,-0.201,31.30%,Walt Aikens,S,104.0,7.0,3.0,0.0,0.0,17.0,0.0,39.1,50.1,77.2,50.5,0.0,0.0,14.3,2.0,1.0,0.0,145.8,9.0,5.0,43.0,45.0,23.0,1.0,9.0,0.0,10.0,1.0,110.0,5210.400000000001,MISSING
00-0031587,2019,Dolphins,3.3687566418703505,,26.0,0.0,-0.201,31.30%,Bobby McCain,S,540.0,9.0,4.0,1.0,0.0,17.0,0.0,69.6,63.6,13.1,29.2,2.0,0.0,25.0,9.0,1.0,2.0,106.9,10.0,446.0,50.0,286.0,20.0,4.0,23.0,0.0,13.0,3.0,127.0,34344.0,MISSING
00-0034736,2019,Dolphins,0.2630180658873539,,23.0,0.0,-0.201,31.30%,Steven Parker,S,339.0,12.0,3.0,0.0,0.0,17.0,0.0,62.4,63.5,26.3,49.9,2.0,0.0,18.2,4.0,1.0,1.0,102.1,7.0,260.0,56.0,202.0,13.0,1.0,15.0,0.0,10.0,3.0,100.0,21526.5,MISSING
00-0027762,2019,Dolphins,9.134564293304996,,31.0,0.0,-0.201,31.30%,Reshad Jones,S,189.0,4.0,9.0,1.0,0.0,17.0,0.0,66.2,72.3,80.5,79.7,0.0,0.0,3.4,1.0,1.0,1.0,141.1,6.0,17.0,78.0,75.0,33.0,8.0,19.0,1.0,8.0,2.0,71.0,13664.7,MISSING
00-0026990,2019,Eagles,6.050478214665249,,31.0,52.197794547236064,0.035,52.90%,Malcolm Jenkins,S,1015.0,16.0,9.0,1.0,4.0,24.0,1.0,67.5,67.2,36.8,68.2,0.0,0.0,11.1,9.0,6.0,4.0,89.1,30.0,200.0,400.0,599.0,256.0,32.0,63.0,4.0,50.0,1.0,364.0,68208.0,80.41496663489038
00-0034993,2019,Eagles,0.1237747077577045,,23.0,38.054698123297094,0.035,52.90%,Marcus Epps,S,110.0,9.0,0.0,0.0,0.0,24.0,0.0,63.4,65.3,79.5,86.7,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,99.0,7.0,98.0,4.0,0.0,7.0,0.0,1.0,0.0,13.0,7183.0,MISSING
00-0033792,2019,Eagles,0.3427205100956429,,24.0,0.0,0.035,52.90%,Rudy Ford,S,16.0,2.0,1.0,0.0,0.0,24.0,0.0,62.9,67.4,72.4,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1078.4,MISSING
00-0033302,2019,Dolphins,0.106894792773645,,25.0,15.71151288193898,-0.201,31.30%,Adrian Colbert,S,361.0,6.0,4.0,0.0,0.0,17.0,0.0,64.7,64.9,83.7,29.6,0.0,0.0,28.0,7.0,2.0,0.0,112.5,2.0,335.0,17.0,226.0,7.0,2.0,14.0,0.0,3.0,1.0,11.0,23428.9,MISSING
00-0030908,2019,Commanders,0.0201599362380446,,27.0,0.0,-0.213,18.80%,Kenny Ladler,S,69.0,1.0,1.0,0.0,0.0,32.0,0.0,43.1,35.6,78.7,26.4,0.0,0.0,42.9,3.0,0.0,0.0,39.6,0.0,61.0,7.0,36.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2456.4,MISSING
00-0033415,2019,Commanders,0.0356312433581296,,24.0,0.0,-0.213,18.80%,Maurice Smith,S,8.0,1.0,0.0,0.0,0.0,32.0,0.0,61.7,54.8,69.6,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,438.4,MISSING
00-0033527,2019,Commanders,0.4249325185972369,,23.0,72.36323116309717,-0.213,18.80%,Montae Nicholson,S,873.0,13.0,10.0,0.0,0.0,32.0,2.0,49.3,50.1,34.7,61.2,2.0,0.0,14.5,10.0,2.0,4.0,70.6,10.0,683.0,144.0,529.0,33.0,6.0,49.0,1.0,17.0,2.0,81.0,43737.3,MISSING
00-0033941,2019,Chargers,0.4306865037194474,,25.0,81.5579334967028,0.0,31.30%,Rayshawn Jenkins,S,964.0,16.0,13.0,0.0,0.0,27.0,0.0,67.5,63.1,59.9,51.9,3.0,0.0,18.0,11.0,0.0,1.0,60.0,6.0,876.0,55.0,549.0,25.0,6.0,37.0,1.0,11.0,0.0,161.0,60828.4,MISSING
00-0031404,2019,Chargers,1.0626992561105209,,27.0,0.0,0.0,31.30%,Adrian Phillips,S,282.0,7.0,6.0,0.0,0.0,27.0,0.0,86.9,87.6,81.9,63.7,0.0,0.0,13.5,5.0,0.0,0.0,89.0,12.0,60.0,119.0,180.0,72.0,8.0,26.0,1.0,14.0,0.0,75.0,24703.199999999997,MISSING
00-0035437,2019,Chargers,0.2633719447396387,,22.0,0.0,0.0,31.30%,Roderic Teamer,S,377.0,7.0,5.0,0.0,0.0,27.0,0.0,49.8,54.0,43.2,47.3,1.0,0.0,13.2,5.0,1.0,1.0,141.0,22.0,50.0,189.0,203.0,80.0,10.0,28.0,0.0,24.0,4.0,309.0,20358.0,MISSING
00-0035677,2019,Chargers,0.4571647183846971,,22.0,0.0,0.0,31.30%,Nasir Adderley,S,10.0,2.0,0.0,0.0,0.0,27.0,0.0,46.4,42.6,71.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,39.6,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,426.0,MISSING
00-0034680,2019,Chiefs,0.3919011689691817,,23.0,78.90279162852643,0.133,79.00%,Armani Watts,S,75.0,5.0,3.0,0.0,0.0,16.0,0.0,58.9,56.0,79.6,86.5,0.0,0.0,0.0,0.0,0.0,1.0,70.8,1.0,53.0,11.0,57.0,9.0,1.0,4.0,0.0,2.0,0.0,13.0,4200.0,MISSING
00-0030459,2019,Chiefs,3.152674282678002,,27.0,64.65155381409944,0.133,79.00%,Tyrann Mathieu,S,1080.0,16.0,8.0,1.0,0.0,16.0,0.0,81.6,75.3,51.5,57.0,4.0,0.0,13.2,12.0,6.0,3.0,67.5,51.0,171.0,316.0,627.0,483.0,23.0,71.0,3.0,76.0,2.0,414.0,81324.0,MISSING
00-0032797,2019,Chiefs,1.0759829968119023,,26.0,22.332202769728976,0.133,79.00%,Jordan Lucas,S,42.0,11.0,1.0,0.0,0.0,16.0,0.0,36.7,32.2,79.5,25.8,0.0,0.0,50.0,2.0,1.0,0.0,39.6,0.0,27.0,9.0,30.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1352.4,MISSING
00-0030665,2019,Chiefs,2.523910733262487,,29.0,0.0,0.133,79.00%,Daniel Sorensen,S,563.0,16.0,8.0,0.0,0.0,16.0,0.0,65.4,61.0,84.7,43.2,2.0,0.0,17.2,11.0,1.0,1.0,65.3,31.0,81.0,261.0,374.0,120.0,19.0,45.0,1.0,50.0,1.0,259.0,34343.0,MISSING
00-0035625,2019,Chiefs,0.4458761955366631,,23.0,0.0,0.133,79.00%,Juan Thornhill,S,996.0,16.0,15.0,0.0,0.0,16.0,0.0,78.0,71.8,65.3,43.5,3.0,1.0,19.4,14.0,2.0,1.0,69.9,14.0,626.0,222.0,617.0,134.0,8.0,43.0,0.0,25.0,4.0,127.0,71512.8,MISSING
00-0033877,2019,Colts,1.8258969181721572,,23.0,374.56448844284773,0.009,43.80%,Malik Hooker,S,789.0,13.0,13.0,0.0,0.0,14.0,1.0,62.8,67.3,90.6,55.5,2.0,0.0,14.8,8.0,1.0,0.0,99.7,14.0,643.0,70.0,502.0,42.0,7.0,33.0,1.0,21.0,5.0,212.0,53099.7,MISSING
00-0035530,2019,Colts,0.3649181721572795,,23.0,104.6590573705788,0.009,43.80%,Khari Willis,S,620.0,14.0,12.0,0.0,0.0,14.0,0.0,66.4,69.5,86.6,62.8,0.0,0.0,11.3,9.0,1.0,1.0,112.5,27.0,225.0,204.0,383.0,98.0,24.0,59.0,2.0,31.0,2.0,181.0,43090.0,MISSING
00-0031571,2019,Colts,1.6936769394261424,,27.0,70.155064154693,0.009,43.80%,Clayton Geathers,S,528.0,14.0,8.0,0.0,0.0,14.0,0.0,58.7,66.9,86.6,75.1,1.0,0.0,9.3,5.0,0.0,1.0,84.0,10.0,316.0,170.0,311.0,23.0,13.0,41.0,1.0,12.0,1.0,70.0,35323.200000000004,MISSING
00-0034091,2019,Colts,0.3051716259298618,,25.0,0.0,0.009,43.80%,George Odum,S,284.0,14.0,4.0,1.0,2.0,14.0,0.0,64.1,67.3,84.7,72.9,0.0,0.0,9.1,3.0,0.0,1.0,144.4,11.0,190.0,51.0,240.0,27.0,7.0,26.0,0.0,13.0,1.0,167.0,19113.2,MISSING
00-0032262,2019,Commanders,2.032412327311371,,25.0,207.9093269626205,-0.213,18.80%,Landon Collins,S,1057.0,15.0,18.0,1.0,2.0,32.0,0.0,60.6,69.2,68.2,62.4,0.0,0.0,11.7,15.0,4.0,3.0,104.0,40.0,250.0,499.0,573.0,187.0,41.0,95.0,8.0,58.0,3.0,378.0,73144.40000000001,MISSING
00-0034334,2019,Commanders,0.3963379383634431,,24.0,94.69943124527188,-0.213,18.80%,Troy Apke,S,210.0,9.0,1.0,0.0,0.0,32.0,0.0,74.2,74.0,80.9,41.9,1.0,0.0,17.6,3.0,1.0,0.0,46.5,3.0,134.0,49.0,96.0,13.0,4.0,13.0,2.0,3.0,0.0,14.0,15540.0,MISSING
00-0034594,2019,Texans,0.3028692879914984,,23.0,0.0,-0.002,61.10%,A.J. Moore,S,22.0,5.0,0.0,0.0,0.0,13.0,0.0,96.2,94.7,97.0,83.7,0.0,0.0,0.0,0.0,0.0,0.0,79.2,1.0,5.0,10.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,-2.0,2083.4,MISSING
00-0022247,2019,Texans,0.293961211477152,,38.0,0.0,-0.002,61.10%,Mike Adams,S,68.0,4.0,1.0,0.0,0.0,13.0,0.0,67.7,70.9,81.5,80.2,0.0,0.0,0.0,0.0,0.0,0.0,129.2,2.0,45.0,11.0,44.0,8.0,2.0,2.0,0.0,2.0,1.0,11.0,4821.200000000001,70.8943327239488
00-0028924,2019,Texans,3.951912858660999,,29.0,0.0,-0.002,61.10%,Tashaun Gipson Sr.,S,868.0,14.0,3.0,0.0,0.0,13.0,0.0,64.5,59.5,61.4,51.1,3.0,1.0,16.4,9.0,4.0,2.0,66.5,19.0,389.0,267.0,543.0,127.0,10.0,43.0,2.0,26.0,0.0,269.0,51646.0,MISSING
00-0030060,2019,Titans,1.726886291179596,,28.0,168.3026735871218,0.084,57.90%,Kenny Vaccaro,S,1062.0,16.0,15.0,2.0,0.0,31.0,0.0,56.4,64.2,51.1,78.2,1.0,0.0,9.3,8.0,2.0,4.0,95.7,33.0,358.0,468.0,620.0,110.0,23.0,63.0,2.0,48.0,2.0,359.0,68180.40000000001,MISSING
00-0034745,2020,Lions,0.4896553985872856,,25.0,121.0490715800535,-0.191,31.30%,Tracy Walker III,S,755.0,15.0,11.0,1.0,0.0,11.0,0.0,40.8,51.0,61.7,55.2,0.0,0.0,12.6,11.0,2.0,2.0,142.6,36.0,121.0,319.0,438.0,196.0,19.0,65.0,4.0,49.0,7.0,467.0,38505.0,MISSING
00-0030383,2020,Lions,2.2704339051463167,,29.0,35.93802218347819,-0.191,31.30%,Duron Harmon,S,1102.0,16.0,10.0,0.0,0.0,11.0,0.0,64.4,65.3,66.4,56.7,2.0,0.0,11.7,9.0,2.0,1.0,92.4,16.0,929.0,142.0,624.0,23.0,3.0,58.0,0.0,25.0,2.0,262.0,71960.59999999999,MISSING
