player_id,Year,Team,player,position,age,franchise_id,player_game_count,grades_defense,snap_counts_defense,assists,forced_fumbles,grades_coverage_defense,grades_pass_rush_defense,grades_run_defense,hits,hurries,missed_tackle_rate,sacks,stops,tackles,tackles_for_loss,total_pressures,grades_defense_penalty,grades_tackle,interceptions,pass_break_ups,penalties,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,targets,fumble_recoveries,declined_penalties,missed_tackles,Cap_Space,adjusted_value,Net EPA,Win %,weighted_grade,weighted_average_grade
00-0034655,2018,Jaguars,Nick DeLuca,LB,23.0,15.0,4.0,63.0,76.0,2.0,1.0,50.6,92.5,51.2,0.0,1.0,20.0,1.0,5.0,6.0,0.0,2.0,77.0,45.5,0.0,0.0,0.0,29.0,35.0,11.0,39.0,4.0,0.0,0.0,2.0,0.1593397291196388,0.0,-0.1,31.3,4788.0,
00-0034428,2018,Jaguars,Leon Jacobs,LB,22.0,15.0,12.0,68.8,146.0,6.0,0.0,61.8,58.6,71.8,0.0,1.0,5.3,0.0,8.0,12.0,0.0,1.0,80.8,70.5,0.0,0.0,0.0,41.0,56.0,14.0,81.0,7.0,0.0,0.0,1.0,0.2720180586907449,0.0,-0.1,31.3,10044.8,
00-0031171,2019,Jaguars,Preston Brown,LB,26.0,15.0,10.0,45.9,427.0,12.0,1.0,53.5,60.1,42.5,0.0,2.0,6.0,0.0,15.0,35.0,0.0,2.0,83.0,75.2,0.0,0.0,0.0,379.0,409.0,16.0,242.0,22.0,1.0,0.0,3.0,0.0754824654622741,82.78920709738213,-0.125,37.5,19599.3,
00-0034428,2019,Jaguars,Leon Jacobs,LB,23.0,15.0,14.0,68.3,325.0,2.0,0.0,64.6,58.9,68.3,0.0,3.0,5.9,3.0,18.0,30.0,3.0,6.0,82.7,73.9,0.0,1.0,0.0,110.0,130.0,38.0,189.0,12.0,0.0,0.0,2.0,0.3149149840595112,17.016258216303854,-0.125,37.5,22197.5,
00-0032968,2019,Jaguars,Myles Jack,LB,23.0,15.0,11.0,45.9,613.0,16.0,0.0,45.7,62.1,55.8,1.0,3.0,14.9,1.0,21.0,47.0,2.0,5.0,0.0,47.5,1.0,2.0,8.0,526.0,581.0,43.0,238.0,37.0,0.0,3.0,11.0,2.346176939426142,0.0,-0.125,37.5,28136.7,
00-0033420,2019,Jaguars,Donald Payne,LB,25.0,15.0,6.0,26.9,348.0,14.0,0.0,27.1,65.2,38.3,0.0,0.0,10.4,1.0,15.0,46.0,2.0,1.0,0.0,62.3,0.0,0.0,2.0,303.0,333.0,16.0,157.0,32.0,0.0,0.0,7.0,0.2015993623804463,0.0,-0.125,37.5,9361.2,
00-0033452,2019,Jaguars,Austin Calitro,LB,25.0,15.0,7.0,44.3,234.0,8.0,0.0,40.7,68.0,52.3,1.0,1.0,16.3,1.0,14.0,28.0,3.0,3.0,79.7,48.9,0.0,1.0,0.0,214.0,224.0,8.0,118.0,23.0,0.0,0.0,7.0,0.3028692879914984,0.0,-0.125,37.5,10366.2,
00-0035363,2019,Jaguars,Joe Giles-Harris,LB,22.0,15.0,2.0,29.4,4.0,0.0,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,70.4,,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0618862911795961,0.0,-0.125,37.5,117.6,
00-0029418,2019,Jaguars,Najee Goode,LB,30.0,15.0,7.0,39.0,295.0,5.0,0.0,47.5,68.1,34.1,0.0,3.0,29.4,1.0,5.0,19.0,0.0,4.0,79.7,27.7,0.0,2.0,0.0,267.0,285.0,9.0,131.0,24.0,0.0,0.0,10.0,0.3056822529224229,0.0,-0.125,37.5,11505.0,
00-0035680,2019,Jaguars,Quincy Williams,LB,23.0,15.0,9.0,33.2,494.0,9.0,0.0,32.6,46.6,44.7,0.0,3.0,23.0,0.0,14.0,38.0,2.0,3.0,82.6,28.5,0.0,0.0,0.0,432.0,477.0,31.0,180.0,36.0,0.0,0.0,14.0,0.3612635494155154,0.0,-0.125,37.5,16400.800000000003,
00-0031950,2019,Jaguars,D.J. Alexander,LB,27.0,15.0,2.0,69.3,33.0,1.0,0.0,70.1,,60.1,0.0,0.0,16.7,0.0,1.0,4.0,1.0,0.0,73.5,60.5,0.0,0.0,0.0,29.0,33.0,0.0,14.0,3.0,0.0,0.0,1.0,0.2686434643995749,0.0,-0.125,37.5,2286.9,
00-0031309,2016,Jaguars,Telvin Smith Sr.,LB,25.0,15.0,16.0,73.0,1048.0,11.0,0.0,66.7,62.1,77.3,1.0,11.0,17.9,0.0,62.0,113.0,13.0,12.0,67.5,37.1,2.0,5.0,1.0,902.0,997.0,56.0,405.0,92.0,1.0,0.0,27.0,0.4204051007921684,0.0,-0.04,18.8,76504.0,
00-0032171,2016,Jaguars,Hayes Pullard,LB,24.0,15.0,9.0,78.8,28.0,1.0,0.0,67.2,,74.7,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,70.7,78.8,0.0,0.0,1.0,25.0,27.0,0.0,21.0,2.0,0.0,0.0,0.0,0.3381206929864107,0.0,-0.04,18.8,2206.4,
00-0025421,2016,Jaguars,Paul Posluszny,LB,31.0,15.0,16.0,82.0,1057.0,23.0,0.0,82.6,69.9,70.6,1.0,14.0,10.4,2.0,57.0,97.0,7.0,17.0,88.2,68.9,1.0,2.0,0.0,956.0,1051.0,86.0,413.0,58.0,0.0,0.0,14.0,3.28728408578605,0.0,-0.04,18.8,86674.0,
00-0032968,2016,Jaguars,Myles Jack,LB,20.0,15.0,14.0,64.5,239.0,4.0,0.0,73.9,60.5,54.0,1.0,1.0,4.3,1.0,12.0,18.0,2.0,3.0,82.9,73.4,0.0,2.0,1.0,86.0,116.0,20.0,137.0,8.0,0.0,0.0,1.0,0.7417504991305468,0.0,-0.04,18.8,15415.5,
00-0032968,2017,Jaguars,Myles Jack,LB,21.0,15.0,19.0,78.8,1223.0,15.0,1.0,82.4,63.7,72.5,3.0,6.0,8.5,4.0,37.0,93.0,6.0,13.0,46.3,76.9,1.0,3.0,4.0,878.0,1014.0,86.0,446.0,74.0,2.0,0.0,10.0,0.862062874251497,266.8818960783634,0.2,63.2,96372.4,
00-0033841,2017,Jaguars,Blair Brown,LB,23.0,15.0,7.0,71.3,68.0,2.0,0.0,51.7,86.1,77.1,1.0,0.0,0.0,1.0,6.0,10.0,0.0,2.0,74.6,84.0,0.0,0.0,0.0,60.0,64.0,3.0,33.0,5.0,0.0,0.0,0.0,0.3225616766467066,66.82543512176075,0.2,63.2,4848.4,
00-0031309,2017,Jaguars,Telvin Smith Sr.,LB,26.0,15.0,17.0,81.9,1065.0,20.0,2.0,77.1,57.3,88.1,0.0,5.0,17.2,2.0,65.0,115.0,10.0,7.0,28.5,42.2,3.0,5.0,4.0,915.0,1028.0,35.0,401.0,93.0,3.0,0.0,28.0,1.2028868263473054,52.02610428129852,0.2,63.2,87223.5,
00-0025421,2017,Jaguars,Paul Posluszny,LB,32.0,15.0,19.0,87.5,520.0,10.0,0.0,88.6,73.7,72.9,1.0,2.0,3.3,2.0,27.0,49.0,6.0,5.0,82.6,85.2,0.0,3.0,0.0,488.0,519.0,17.0,265.0,28.0,0.0,0.0,2.0,3.692615568862275,33.7139116587218,0.2,63.2,45500.0,67.28005562177196
00-0033420,2017,Jaguars,Donald Payne,LB,23.0,15.0,1.0,68.9,3.0,1.0,0.0,60.0,,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,71.4,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2784431137724551,0.0,0.2,63.2,206.7,
00-0037244,2023,Jaguars,Devin Lloyd,LB,24.0,15.0,15.0,78.1,966.0,33.0,0.0,67.8,59.2,90.3,2.0,9.0,11.1,0.0,48.0,95.0,2.0,11.0,45.1,65.7,0.0,7.0,4.0,824.0,919.0,66.0,342.0,77.0,2.0,1.0,16.0,1.3078905693950178,313.7117594828397,-0.04,52.9,75444.59999999999,
00-0037811,2023,Jaguars,Chad Muma,LB,24.0,15.0,11.0,38.1,146.0,3.0,0.0,55.8,53.7,29.9,0.0,3.0,25.0,0.0,3.0,6.0,0.0,3.0,0.0,35.9,0.0,1.0,1.0,114.0,132.0,14.0,54.0,7.0,0.0,0.0,3.0,0.5485796263345196,156.85018541682646,-0.04,52.9,5562.6,
00-0034413,2023,Jaguars,Foyesade Oluokun,LB,28.0,15.0,17.0,75.2,1110.0,43.0,1.0,72.6,73.0,70.2,7.0,11.0,9.1,3.0,61.0,126.0,6.0,21.0,83.8,73.4,1.0,3.0,2.0,1027.0,1103.0,103.0,383.0,85.0,3.0,1.0,17.0,3.928232651245552,16.23636517303928,-0.04,52.9,83472.0,
00-0036704,2023,Jaguars,Caleb Johnson,LB,25.0,15.0,1.0,59.9,1.0,0.0,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4181494661921708,0.0,-0.04,52.9,59.9,
00-0036235,2023,Jaguars,Shaquille Quarterman,LB,25.0,15.0,4.0,58.6,8.0,0.0,0.0,60.0,53.8,61.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.3,,0.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.5042704626334519,54.13330635915477,-0.04,52.9,468.8,
00-0037244,2024,Jaguars,Devin Lloyd,LB,25.0,15.0,16.0,76.7,884.0,25.0,1.0,62.6,88.0,84.2,2.0,6.0,4.5,2.0,39.0,81.0,5.0,10.0,64.5,88.0,1.0,1.0,1.0,752.0,830.0,29.0,394.0,53.0,0.0,0.0,5.0,1.381427173061864,283.85813845797065,-0.155612123,23.5,67802.8,
00-0037811,2024,Jaguars,Chad Muma,LB,25.0,15.0,13.0,57.4,260.0,10.0,0.0,59.7,50.6,56.1,0.0,0.0,6.5,1.0,6.0,19.0,0.0,1.0,83.2,78.1,0.0,0.0,1.0,163.0,204.0,13.0,117.0,14.0,0.0,0.0,2.0,0.5794236491777603,141.92391679102278,-0.155612123,23.5,14924.0,
00-0038570,2024,Jaguars,Ventrell Miller,LB,25.0,15.0,15.0,52.0,482.0,17.0,1.0,45.4,54.8,63.4,0.0,2.0,19.3,0.0,30.0,54.0,4.0,2.0,44.9,38.8,0.0,2.0,2.0,435.0,472.0,13.0,232.0,32.0,0.0,0.0,17.0,0.3834119028974158,81.87631224757715,-0.155612123,23.5,25064.0,
00-0038580,2024,Jaguars,Yasir Abdullah,LB,24.0,15.0,12.0,56.6,170.0,3.0,0.0,57.0,54.2,60.9,1.0,7.0,6.7,0.0,6.0,11.0,0.0,8.0,83.0,71.7,0.0,0.0,0.0,27.0,39.0,90.0,55.0,1.0,0.0,0.0,1.0,0.3940109631949883,69.07761291576324,-0.155612123,23.5,9622.0,
00-0034413,2024,Jaguars,Foyesade Oluokun,LB,29.0,15.0,13.0,68.5,815.0,28.0,0.0,69.5,74.1,62.8,0.0,4.0,11.9,1.0,38.0,76.0,5.0,5.0,64.6,64.6,1.0,5.0,4.0,604.0,725.0,23.0,344.0,50.0,0.0,1.0,14.0,6.167058731401723,12.028195157829574,-0.155612123,23.5,55827.5,
00-0036704,2024,Jaguars,Caleb Johnson,LB,26.0,15.0,1.0,60.0,1.0,0.0,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52858261550509,0.0,-0.155612123,23.5,60.0,
00-0035363,2024,Jaguars,Joe Giles-Harris,LB,27.0,15.0,2.0,73.7,17.0,1.0,0.0,50.6,60.0,77.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.4,75.9,0.0,0.0,0.0,17.0,17.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0428519968676585,0.0,-0.155612123,23.5,1252.9,
00-0032968,2021,Jaguars,Myles Jack,LB,25.0,15.0,15.0,37.7,917.0,30.0,0.0,43.3,54.0,40.5,2.0,10.0,9.9,0.0,30.0,79.0,3.0,12.0,25.8,67.3,0.0,0.0,4.0,768.0,829.0,79.0,389.0,60.0,0.0,3.0,12.0,6.657534246575343,146.46789003064256,-0.19,17.7,34570.9,
00-0036235,2021,Jaguars,Shaquille Quarterman,LB,23.0,15.0,10.0,62.9,144.0,10.0,0.0,53.0,65.0,68.5,0.0,0.0,6.9,0.0,8.0,17.0,1.0,0.0,88.2,69.2,0.0,0.0,0.0,134.0,144.0,4.0,78.0,7.0,0.0,0.0,2.0,0.4951232876712328,66.11856969540109,-0.19,17.7,9057.6,
00-0032215,2021,Jaguars,Damien Wilson,LB,28.0,15.0,17.0,44.0,866.0,29.0,1.0,40.2,74.3,47.0,2.0,8.0,12.6,3.0,41.0,75.0,4.0,13.0,61.6,59.3,1.0,3.0,1.0,816.0,856.0,68.0,405.0,62.0,0.0,0.0,15.0,1.076550684931507,31.11506783939744,-0.19,17.7,38104.0,
00-0036434,2021,Jaguars,Chapelle Russell,LB,24.0,15.0,6.0,50.4,94.0,5.0,0.0,56.3,78.2,45.1,0.0,2.0,21.1,0.0,6.0,10.0,0.0,2.0,86.9,31.5,0.0,0.0,0.0,84.0,90.0,5.0,52.0,7.0,0.0,0.0,4.0,0.4273972602739726,15.010564504155566,-0.19,17.7,4737.599999999999,
00-0032094,2021,Jaguars,Tyrell Adams,LB,29.0,15.0,1.0,45.6,2.0,0.0,0.0,,,56.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,61.9,,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0517501369863013,0.0,-0.19,17.7,91.2,
00-0035670,2021,Jaguars,Dakota Allen,LB,25.0,15.0,4.0,49.2,43.0,2.0,1.0,50.3,54.0,56.2,0.0,0.0,16.7,0.0,3.0,3.0,0.0,0.0,75.6,45.6,0.0,0.0,0.0,37.0,38.0,5.0,19.0,1.0,0.0,0.0,1.0,0.4657534246575342,12.042014545546747,-0.19,17.7,2115.6,
00-0032968,2020,Jaguars,Myles Jack,LB,24.0,15.0,14.0,69.1,931.0,33.0,1.0,65.0,58.0,75.7,1.0,2.0,7.1,1.0,53.0,84.0,6.0,4.0,5.3,77.7,1.0,4.0,7.0,793.0,885.0,45.0,425.0,60.0,2.0,0.0,9.0,7.769929364278506,197.71097138493633,-0.217,6.3,64332.09999999999,
00-0035680,2020,Jaguars,Quincy Williams,LB,24.0,15.0,2.0,51.1,89.0,3.0,0.0,45.3,51.1,65.8,0.0,1.0,25.0,0.0,3.0,6.0,1.0,1.0,76.3,30.6,0.0,0.0,0.0,77.0,88.0,5.0,40.0,6.0,0.0,0.0,3.0,0.4145918264379414,108.97413217440103,-0.217,6.3,4547.900000000001,
00-0033125,2020,Jaguars,Joe Schobert,LB,26.0,15.0,16.0,54.2,1110.0,37.0,2.0,43.1,69.9,65.5,3.0,4.0,12.8,3.0,51.0,99.0,6.0,10.0,49.4,44.7,3.0,1.0,2.0,1003.0,1090.0,61.0,504.0,71.0,0.0,0.0,20.0,2.7245206861755804,79.54950580525914,-0.217,6.3,60162.0,
00-0034428,2020,Jaguars,Leon Jacobs,LB,24.0,15.0,3.0,66.5,33.0,0.0,0.0,67.0,63.7,60.1,0.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,77.2,75.7,0.0,0.0,0.0,0.0,3.0,6.0,18.0,2.0,0.0,0.0,0.0,0.3898435923309788,15.396947149073563,-0.217,6.3,2194.5,
00-0035670,2020,Jaguars,Dakota Allen,LB,24.0,15.0,5.0,29.5,103.0,1.0,0.0,28.6,70.9,50.2,1.0,2.0,14.3,0.0,5.0,11.0,3.0,3.0,77.0,72.8,0.0,0.0,1.0,91.0,101.0,6.0,42.0,16.0,0.0,0.0,2.0,0.3405650857719475,13.308484270782202,-0.217,6.3,3038.5,
00-0035363,2020,Jaguars,Joe Giles-Harris,LB,23.0,15.0,7.0,75.6,205.0,4.0,0.0,56.8,78.9,74.1,4.0,2.0,5.3,1.0,10.0,14.0,1.0,7.0,84.1,67.3,0.0,0.0,0.0,10.0,27.0,38.0,126.0,4.0,0.0,0.0,1.0,0.1402325933400605,0.0,-0.217,6.3,15497.999999999998,
00-0037244,2022,Jaguars,Devin Lloyd,LB,23.0,15.0,17.0,48.3,925.0,29.0,0.0,35.2,62.6,66.8,2.0,9.0,14.7,1.0,32.0,81.0,0.0,12.0,64.6,39.6,3.0,5.0,2.0,794.0,874.0,65.0,351.0,86.0,2.0,0.0,19.0,1.1297358309317964,346.70511323877673,0.065,52.6,44677.5,
00-0037811,2022,Jaguars,Chad Muma,LB,23.0,15.0,14.0,54.9,286.0,11.0,0.0,40.3,76.7,69.4,1.0,1.0,10.0,2.0,8.0,25.0,2.0,4.0,82.1,68.5,0.0,1.0,0.0,241.0,258.0,10.0,123.0,19.0,0.0,0.0,4.0,0.4738544668587895,173.34626341744968,0.065,52.6,15701.4,
00-0036235,2022,Jaguars,Shaquille Quarterman,LB,24.0,15.0,2.0,90.4,21.0,0.0,1.0,82.6,59.6,76.2,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,73.6,77.6,0.0,0.0,0.0,18.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4892411143131604,59.82655588741737,0.065,52.6,1898.4,
00-0034413,2022,Jaguars,Foyesade Oluokun,LB,27.0,15.0,17.0,69.6,1145.0,33.0,3.0,67.3,78.2,65.6,9.0,4.0,9.4,2.0,73.0,150.0,11.0,15.0,65.9,68.5,0.0,2.0,4.0,1054.0,1126.0,75.0,441.0,83.0,2.0,0.0,19.0,3.202048991354467,21.91680053184735,0.065,52.6,79692.0,
00-0025421,2012,Jaguars,Paul Posluszny,LB,27.0,15.0,16.0,69.4,1126.0,32.0,2.0,63.3,61.2,74.0,3.0,6.0,5.2,2.0,58.0,115.0,4.0,11.0,44.2,91.2,3.0,4.0,3.0,1105.0,1125.0,91.0,517.0,59.0,0.0,1.0,8.0,5.804311774461028,151.0952693992365,-0.19,12.5,78144.40000000001,
00-0022839,2012,Jaguars,Daryl Smith,LB,30.0,15.0,2.0,55.0,116.0,1.0,0.0,43.3,66.4,64.1,1.0,1.0,25.0,0.0,4.0,5.0,0.0,2.0,71.8,54.3,0.0,0.0,0.0,99.0,115.0,14.0,58.0,4.0,0.0,0.0,2.0,4.560530679933665,56.70733818146012,-0.19,12.5,6380.0,
00-0029061,2012,Jaguars,Julian Stanford,LB,21.0,15.0,15.0,53.8,350.0,5.0,0.0,58.3,51.6,55.5,0.0,0.0,9.1,0.0,8.0,15.0,1.0,0.0,37.2,71.1,0.0,0.0,1.0,327.0,338.0,21.0,230.0,12.0,0.0,0.0,2.0,0.3247645107794361,0.0,-0.19,12.5,18830.0,
00-0027499,2012,Jaguars,Kyle Bosworth,LB,25.0,15.0,12.0,54.7,250.0,7.0,0.0,42.3,63.8,64.5,1.0,0.0,15.2,0.0,11.0,21.0,4.0,1.0,72.9,64.9,1.0,0.0,0.0,219.0,245.0,6.0,148.0,19.0,0.0,0.0,5.0,0.3890273631840796,0.0,-0.19,12.5,13675.0,
00-0026605,2012,Jaguars,Russell Allen,LB,26.0,15.0,16.0,60.0,997.0,18.0,0.0,59.5,69.5,59.1,5.0,5.0,6.3,1.0,56.0,117.0,10.0,11.0,43.9,81.4,0.0,5.0,2.0,947.0,989.0,77.0,506.0,62.0,1.0,0.0,9.0,1.4648980099502489,0.0,-0.19,12.5,59820.0,
00-0025421,2013,Jaguars,Paul Posluszny,LB,28.0,15.0,15.0,63.3,1038.0,22.0,0.0,64.9,56.1,60.5,4.0,5.0,6.7,4.0,80.0,145.0,6.0,13.0,83.0,88.7,2.0,6.0,0.0,1021.0,1033.0,56.0,455.0,66.0,1.0,0.0,12.0,6.877022653721683,111.9341286297672,-0.24,25.0,65705.4,
00-0028133,2013,Jaguars,J.T. Thomas,LB,25.0,15.0,8.0,43.7,190.0,4.0,1.0,36.6,51.3,58.4,0.0,2.0,9.5,0.0,8.0,15.0,1.0,2.0,73.9,63.8,0.0,0.0,0.0,169.0,184.0,6.0,90.0,17.0,0.0,0.0,2.0,0.3883495145631068,28.857898053697067,-0.24,25.0,8303.0,
00-0026315,2013,Jaguars,Geno Hayes,LB,26.0,15.0,14.0,63.0,920.0,29.0,1.0,73.7,53.1,51.4,1.0,3.0,12.9,1.0,31.0,59.0,2.0,5.0,77.5,63.7,2.0,4.0,1.0,825.0,911.0,38.0,390.0,58.0,0.0,0.0,13.0,0.758495145631068,23.569284267359144,-0.24,25.0,57960.0,
00-0029629,2013,Jaguars,Nate Stupar,LB,25.0,15.0,4.0,61.3,9.0,0.0,0.0,61.6,,58.9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,69.9,25.7,0.0,0.0,0.0,9.0,9.0,0.0,7.0,0.0,0.0,0.0,1.0,0.1541974110032362,17.016258216303854,-0.24,25.0,551.6999999999999,
00-0030210,2013,Jaguars,John Lotulelei,LB,21.0,15.0,10.0,62.9,108.0,1.0,0.0,71.1,52.0,54.1,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,72.3,81.3,0.0,0.0,0.0,96.0,100.0,7.0,49.0,6.0,0.0,0.0,0.0,0.2505703883495145,0.0,-0.24,25.0,6793.2,
00-0029955,2013,Jaguars,LaRoy Reynolds,LB,22.0,15.0,2.0,84.1,57.0,0.0,0.0,90.4,,65.5,0.0,1.0,0.0,0.0,6.0,9.0,0.0,1.0,70.1,80.5,0.0,1.0,0.0,48.0,52.0,0.0,36.0,4.0,0.0,0.0,0.0,0.328343851132686,0.0,-0.24,25.0,4793.7,
00-0026605,2013,Jaguars,Russell Allen,LB,27.0,15.0,14.0,63.8,596.0,15.0,0.0,57.4,58.7,67.4,0.0,2.0,15.0,1.0,27.0,53.0,3.0,3.0,75.6,58.9,0.0,0.0,0.0,531.0,561.0,15.0,314.0,29.0,2.0,0.0,12.0,2.278856796116505,0.0,-0.24,25.0,38024.8,
00-0025435,2010,Jaguars,Justin Durant,LB,24.0,15.0,10.0,52.4,480.0,5.0,0.0,29.7,54.1,79.1,0.0,1.0,10.6,0.0,29.0,54.0,5.0,1.0,74.3,62.1,0.0,2.0,0.0,454.0,474.0,31.0,213.0,45.0,1.0,0.0,7.0,0.7117886178861789,179.46511575388655,-0.1,50.0,25152.0,
00-0022839,2010,Jaguars,Daryl Smith,LB,28.0,15.0,16.0,69.4,964.0,16.0,1.0,61.5,80.0,64.4,9.0,10.0,7.5,3.0,47.0,70.0,5.0,22.0,77.4,74.4,1.0,5.0,0.0,859.0,928.0,159.0,404.0,49.0,0.0,0.0,7.0,3.2113821138211383,103.32750702054102,-0.1,50.0,66901.6,
00-0023513,2010,Jaguars,Kirk Morrison,LB,28.0,15.0,16.0,65.4,737.0,10.0,0.0,56.7,62.8,69.4,3.0,4.0,1.3,0.0,43.0,69.0,6.0,7.0,86.1,91.6,0.0,0.0,1.0,728.0,736.0,62.0,371.0,23.0,0.0,0.0,1.0,2.052032520325203,77.57728512240473,-0.1,50.0,48199.8,
00-0026605,2010,Jaguars,Russell Allen,LB,24.0,15.0,12.0,47.5,289.0,5.0,0.0,29.4,55.6,68.3,0.0,1.0,8.6,0.0,16.0,27.0,4.0,1.0,73.5,75.0,0.0,0.0,1.0,249.0,264.0,23.0,150.0,13.0,0.0,0.0,3.0,0.3252032520325203,0.0,-0.1,50.0,13727.5,
00-0025421,2011,Jaguars,Paul Posluszny,LB,26.0,15.0,16.0,90.1,971.0,22.0,0.0,90.3,82.0,73.0,5.0,6.0,4.4,3.0,50.0,87.0,5.0,14.0,61.8,91.2,2.0,4.0,0.0,964.0,971.0,78.0,409.0,50.0,0.0,0.0,5.0,2.4922118380062304,203.9572801816283,-0.14,31.3,87487.09999999999,
00-0022839,2011,Jaguars,Daryl Smith,LB,29.0,15.0,16.0,79.3,897.0,9.0,2.0,81.6,81.5,69.1,7.0,3.0,10.6,4.0,63.0,84.0,8.0,14.0,60.0,75.2,1.0,7.0,2.0,773.0,844.0,88.0,412.0,50.0,0.0,0.0,11.0,4.153686396677051,76.54689989843492,-0.14,31.3,71132.09999999999,
00-0025523,2011,Jaguars,Clint Session,LB,26.0,15.0,9.0,49.6,254.0,8.0,1.0,32.6,81.4,63.7,0.0,3.0,9.1,1.0,17.0,22.0,2.0,4.0,0.0,63.0,0.0,0.0,2.0,230.0,248.0,19.0,149.0,14.0,0.0,2.0,3.0,1.8276220145379023,51.17395428919618,-0.14,31.3,12598.4,
00-0026605,2011,Jaguars,Russell Allen,LB,25.0,15.0,12.0,66.1,293.0,7.0,2.0,70.1,55.5,61.8,0.0,1.0,9.1,0.0,18.0,33.0,3.0,1.0,73.1,65.6,1.0,1.0,0.0,279.0,287.0,18.0,172.0,20.0,0.0,0.0,4.0,0.4402907580477674,0.0,-0.14,31.3,19367.3,
00-0031729,2015,Jaguars,Thurston Armbrister,LB,22.0,15.0,10.0,45.3,206.0,2.0,0.0,32.5,51.9,64.0,1.0,1.0,26.1,0.0,9.0,15.0,1.0,2.0,84.8,28.2,0.0,1.0,0.0,115.0,130.0,17.0,109.0,14.0,0.0,0.0,6.0,0.3065089335566722,0.0,-0.09,31.3,9331.8,
00-0026315,2014,Jaguars,Geno Hayes,LB,27.0,15.0,16.0,68.2,573.0,10.0,1.0,58.3,92.9,66.5,0.0,2.0,6.8,2.0,34.0,45.0,10.0,4.0,76.4,87.2,0.0,0.0,0.0,541.0,564.0,16.0,300.0,28.0,0.0,0.0,4.0,1.287593984962406,17.460555233686605,-0.19,18.8,39078.6,
00-0028133,2014,Jaguars,J.T. Thomas,LB,26.0,15.0,15.0,45.9,713.0,25.0,2.0,52.1,63.5,42.0,0.0,3.0,14.4,0.0,31.0,58.0,2.0,3.0,54.2,59.6,2.0,2.0,3.0,678.0,704.0,37.0,338.0,54.0,1.0,1.0,14.0,0.4849624060150376,26.1117059648522,-0.19,18.8,32726.7,
00-0031018,2014,Jaguars,Jeremiah George,LB,22.0,15.0,1.0,80.0,10.0,0.0,0.0,62.4,60.0,75.3,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,70.1,77.8,0.0,0.0,0.0,9.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.2600616541353384,62.25939568638435,-0.19,18.8,800.0,
00-0031309,2014,Jaguars,Telvin Smith Sr.,LB,23.0,15.0,16.0,63.7,708.0,14.0,1.0,62.8,77.4,61.3,1.0,3.0,11.7,2.0,54.0,84.0,8.0,6.0,53.4,64.4,1.0,3.0,1.0,653.0,706.0,22.0,281.0,57.0,2.0,0.0,13.0,0.3554609022556391,70.22789508797841,-0.19,18.8,45099.6,
00-0029955,2014,Jaguars,LaRoy Reynolds,LB,23.0,15.0,7.0,48.9,116.0,1.0,0.0,39.5,69.1,63.1,1.0,1.0,20.0,0.0,8.0,11.0,1.0,2.0,0.0,49.6,0.0,0.0,2.0,99.0,109.0,6.0,64.0,6.0,0.0,1.0,3.0,0.3728067669172932,0.0,-0.19,18.8,5672.4,
00-0031309,2015,Jaguars,Telvin Smith Sr.,LB,24.0,15.0,14.0,68.3,994.0,24.0,2.0,62.8,90.7,63.5,0.0,8.0,10.7,3.0,61.0,109.0,12.0,11.0,69.4,69.7,1.0,4.0,3.0,773.0,909.0,51.0,375.0,86.0,1.0,0.0,16.0,0.3927714963707426,63.544827265506626,-0.09,31.3,67890.2,
