player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0039450,25.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,Isaac Ukwu,ED,70.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,59.6,82.6,53.5,57.9,72.6,0.0,1.0,0.0,0.0,0.0,0.0,47.0,22.0,70.0,70.0,0.0,1.0,2.0,0.0,1.0,4172.0,MISSING
00-0038661,24.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,Chris Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032463,31.0,11027.0,0.0,2024,Lions,0.2197285648,83.30%,Kyle Peko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039018,24.0,MISSING,380.9915689637124,2024,Lions,0.2197285648,83.30%,Jack Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034344,27.0,50291.0,173.30278100580392,2024,Lions,0.2197285648,83.30%,Marcus Davenport,ED,89.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,53.1,0.0,64.4,53.4,74.4,3.0,3.0,33.3,1.0,2.0,1.0,60.0,27.0,89.0,80.0,8.0,1.0,1.0,0.0,7.0,4725.900000000001,MISSING
00-0036964,25.0,58120.0,73.79666996550506,2024,Lions,0.2197285648,83.30%,Derrick Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033914,29.0,11831.0,43.582767810129894,2024,Lions,0.2197285648,83.30%,Alex Anzalone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034372,28.0,51221.0,35.67939814892561,2024,Lions,0.2197285648,83.30%,Joel Iyiegbuniwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037289,25.0,MISSING,32.46362057720792,2024,Lions,0.2197285648,83.30%,Malcolm Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033557,29.0,11879.0,23.76506414222672,2024,Lions,0.2197285648,83.30%,Jalen Reeves-Maybin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032109,30.0,9557.0,13.042543733774924,2024,Lions,0.2197285648,83.30%,Kwon Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034490,28.0,49167.0,0.0,2024,Lions,0.2197285648,83.30%,Ezekiel Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034296,29.0,51099.0,0.0,2024,Lions,0.2197285648,83.30%,Ben Niemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035330,27.0,94372.0,0.0,2024,Lions,0.2197285648,83.30%,Anthony Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039444,23.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,DaRon Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038682,25.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,Mitchell Agude,ED,40.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,51.6,78.7,52.3,40.9,26.0,0.0,0.0,40.0,2.0,0.0,0.0,24.0,15.0,40.0,40.0,0.0,0.0,3.0,0.0,0.0,2064.0,MISSING
00-0038660,25.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,Trevor Nowaske,ED,348.0,14.0,3.0,0.0,0.0,0.0,11.0,0.0,51.0,86.2,54.8,55.5,54.9,2.0,13.0,11.8,2.0,0.0,2.0,162.0,113.0,292.0,292.0,0.0,7.0,12.0,0.0,17.0,17748.0,MISSING
00-0038800,24.0,MISSING,0.0,2024,Lions,0.2197285648,83.30%,Abraham Beauplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039112,23.0,MISSING,439.3162435847672,2024,Packers,0.1652537339,61.10%,Lukas Van Ness,ED,458.0,18.0,9.0,0.0,0.0,1.0,12.0,1.0,53.5,24.9,64.7,46.0,54.3,3.0,13.0,11.8,4.0,5.0,4.0,256.0,191.0,458.0,405.0,33.0,17.0,21.0,5.0,20.0,24503.0,MISSING
00-0037075,26.0,MISSING,278.5316718599112,2024,Packers,0.1652537339,61.10%,Devonte Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034967,26.0,42905.0,249.01506048021696,2024,Packers,0.1652537339,61.10%,Rashan Gary,ED,670.0,18.0,11.0,1.0,0.0,1.0,12.0,1.0,73.0,80.8,66.7,72.8,62.4,7.0,33.0,8.7,4.0,1.0,9.0,432.0,236.0,667.0,636.0,26.0,33.0,31.0,3.0,49.0,48910.0,MISSING
00-0038387,23.0,MISSING,86.45015941549606,2024,Packers,0.1652537339,61.10%,Colby Wooden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033120,28.0,10661.0,69.99855513385174,2024,Packers,0.1652537339,61.10%,Kenny Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038398,24.0,MISSING,40.8960841292392,2024,Packers,0.1652537339,61.10%,Karl Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037083,24.0,MISSING,37.00430717128218,2024,Packers,0.1652537339,61.10%,Kingsley Enagbare,ED,538.0,18.0,13.0,0.0,2.0,2.0,12.0,0.0,56.8,20.6,56.8,66.6,58.1,4.0,17.0,12.5,6.0,7.0,5.0,305.0,203.0,537.0,482.0,31.0,21.0,29.0,2.0,26.0,30558.4,MISSING
00-0036642,26.0,56597.0,36.37272686665966,2024,Packers,0.1652537339,61.10%,Tedarrell Slaton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037364,25.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Arron Mosby,ED,150.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,62.5,83.6,49.6,67.7,46.7,1.0,8.0,22.2,2.0,0.0,1.0,85.0,52.0,149.0,141.0,4.0,4.0,7.0,1.0,10.0,9375.0,MISSING
00-0039269,23.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,James Ester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038463,24.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Brenton Cox Jr.,ED,187.0,8.0,1.0,0.0,0.0,1.0,12.0,0.0,67.2,54.0,66.4,64.1,64.6,3.0,11.0,0.0,0.0,1.0,4.0,112.0,73.0,187.0,181.0,5.0,9.0,7.0,2.0,18.0,12566.4,MISSING
00-0038491,26.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Deslin Alexandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038309,MISSING,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Keonte Schad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038882,25.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Spencer Waege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038716,24.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Jeremiah Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038659,25.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Zach Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037074,24.0,MISSING,313.60934853339984,2024,Packers,0.1652537339,61.10%,Quay Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039850,22.0,MISSING,254.73942485124735,2024,Packers,0.1652537339,61.10%,Edgerrin Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039812,23.0,MISSING,131.86726503866296,2024,Packers,0.1652537339,61.10%,Ty'Ron Hopper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036658,25.0,57754.0,17.144625383379232,2024,Packers,0.1652537339,61.10%,Isaiah McDuffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039429,24.0,MISSING,16.730572687224672,2024,Packers,0.1652537339,61.10%,Michael Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033336,29.0,38587.0,0.0,2024,Packers,0.1652537339,61.10%,Eric Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039270,23.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Ralen Goforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039950,23.0,MISSING,0.0,2024,Packers,0.1652537339,61.10%,Chris Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036220,26.0,43883.0,406.90350081989976,2024,Panthers,-0.2237786502,29.40%,Derrick Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033096,30.0,10653.0,82.95921927467329,2024,Panthers,-0.2237786502,29.40%,Shaq Lawson,ED,14.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,73.1,59.3,57.2,MISSING,0.0,3.0,MISSING,0.0,0.0,0.0,7.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,798.0,MISSING
00-0032889,29.0,10680.0,50.52902017725804,2024,Panthers,-0.2237786502,29.40%,A'Shawn Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039402,24.0,MISSING,32.69602432668721,2024,Panthers,-0.2237786502,29.40%,Jaden Crumedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037298,26.0,MISSING,26.76924061964463,2024,Panthers,-0.2237786502,29.40%,Sam Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037203,26.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,LaBryan Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034723,29.0,49607.0,0.0,2024,Panthers,-0.2237786502,29.40%,Nick Thurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036007,27.0,27300.0,0.0,2024,Panthers,-0.2237786502,29.40%,Raequan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035910,27.0,36851.0,0.0,2024,Panthers,-0.2237786502,29.40%,T.J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035409,28.0,37279.0,0.0,2024,Panthers,-0.2237786502,29.40%,Shy Tuttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035462,28.0,56733.0,0.0,2024,Panthers,-0.2237786502,29.40%,Walter Palmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039490,25.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Popo Aumavae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039608,25.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Ulumoo Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031795,31.0,9891.0,0.0,2024,Panthers,-0.2237786502,29.40%,DeShawn Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039347,21.0,MISSING,169.08987043874615,2024,Panthers,-0.2237786502,29.40%,Trevin Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038535,25.0,MISSING,137.6079833745296,2024,Panthers,-0.2237786502,29.40%,DJ Johnson,ED,392.0,14.0,13.0,1.0,2.0,0.0,5.0,1.0,54.2,33.0,50.1,60.3,61.9,0.0,0.0,8.7,4.0,3.0,1.0,128.0,245.0,384.0,382.0,2.0,18.0,29.0,2.0,1.0,21246.4,MISSING
00-0031364,31.0,8636.0,110.8031583623339,2024,Panthers,-0.2237786502,29.40%,Jadeveon Clowney,ED,650.0,14.0,14.0,4.0,2.0,0.0,5.0,0.0,70.8,47.2,73.2,63.4,45.3,5.0,33.0,17.6,9.0,4.0,6.0,346.0,255.0,646.0,645.0,1.0,24.0,28.0,4.0,44.0,46020.0,66.79430894308943
00-0036335,26.0,44550.0,63.53918397950541,2024,Panthers,-0.2237786502,29.40%,D.J. Wonnum,ED,453.0,8.0,10.0,1.0,0.0,1.0,5.0,0.0,55.0,85.0,56.4,53.0,55.6,2.0,20.0,15.4,6.0,0.0,4.0,229.0,188.0,448.0,447.0,0.0,15.0,23.0,1.0,26.0,24915.0,MISSING
00-0031550,30.0,9458.0,53.93873221039851,2024,Panthers,-0.2237786502,29.40%,Shaq Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034368,29.0,50720.0,39.956757851010806,2024,Panthers,-0.2237786502,29.40%,Josey Jewell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037043,25.0,MISSING,31.718919893439303,2024,Panthers,-0.2237786502,29.40%,Amare Barno,ED,57.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,58.4,78.7,56.4,56.9,74.2,0.0,2.0,0.0,0.0,0.0,1.0,41.0,12.0,56.0,47.0,9.0,1.0,2.0,0.0,3.0,3328.7999999999997,MISSING
00-0034382,30.0,50244.0,28.08486157885467,2024,Panthers,-0.2237786502,29.40%,Marquis Haynes Sr.,ED,41.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,42.7,0.0,46.9,58.4,75.4,0.0,1.0,0.0,0.0,1.0,0.0,24.0,16.0,41.0,41.0,0.0,0.0,4.0,0.0,1.0,1750.7,MISSING
00-0036802,25.0,57718.0,0.0,2024,Panthers,-0.2237786502,29.40%,Jon Rhattigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037560,25.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Chandler Wooten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034500,28.0,26296.0,0.0,2024,Panthers,-0.2237786502,29.40%,Tae Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036045,26.0,33560.0,0.0,2024,Panthers,-0.2237786502,29.40%,Cam Gill,ED,222.0,10.0,6.0,0.0,0.0,0.0,5.0,0.0,49.1,82.9,51.2,56.1,63.2,4.0,2.0,6.3,1.0,0.0,0.0,86.0,118.0,215.0,215.0,0.0,2.0,9.0,0.0,6.0,10900.2,MISSING
00-0039494,23.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Kenny Dyson Jr.,ED,10.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,35.1,72.6,64.7,35.4,69.9,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,351.0,MISSING
00-0039499,23.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Jackson Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039457,23.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Jacoby Windmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039954,23.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Aaron Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038493,25.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Claudin Cherelus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038791,25.0,MISSING,0.0,2024,Panthers,-0.2237786502,29.40%,Thomas Incoom,ED,41.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,77.9,79.8,50.0,65.6,79.2,1.0,1.0,20.0,1.0,0.0,0.0,20.0,17.0,39.0,39.0,0.0,4.0,4.0,1.0,2.0,3193.9,MISSING
00-0039148,25.0,MISSING,226.45535746330887,2024,Patriots,-0.1598290139,23.50%,Keion White,ED,830.0,17.0,11.0,4.0,0.0,2.0,19.0,0.0,68.5,49.2,76.7,55.3,63.0,9.0,30.0,11.3,6.0,4.0,6.0,427.0,345.0,776.0,528.0,183.0,26.0,36.0,3.0,45.0,56855.0,MISSING
00-0036981,25.0,82198.0,211.15699753619467,2024,Patriots,-0.1598290139,23.50%,Christian Barmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038584,23.0,MISSING,65.49867501399874,2024,Patriots,-0.1598290139,23.50%,Jaquelin Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037269,26.0,MISSING,47.93618693090502,2024,Patriots,-0.1598290139,23.50%,Eric Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033123,29.0,10703.0,35.48152502473692,2024,Patriots,-0.1598290139,23.50%,Yannick Ngakoue,ED,239.0,11.0,5.0,0.0,0.0,0.0,19.0,0.0,52.1,64.1,46.7,70.2,57.8,2.0,6.0,7.7,1.0,1.0,2.0,183.0,50.0,238.0,238.0,0.0,6.0,7.0,0.0,10.0,12451.9,MISSING
00-0038404,25.0,MISSING,24.29404506550808,2024,Patriots,-0.1598290139,23.50%,Titus Leo,ED,9.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,68.6,71.9,68.2,61.5,70.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,617.4,MISSING
00-0033947,30.0,11886.0,22.08795917262733,2024,Patriots,-0.1598290139,23.50%,Deatrich Wise Jr.,ED,409.0,15.0,9.0,1.0,0.0,0.0,19.0,0.0,59.7,39.9,63.6,54.8,59.2,3.0,12.0,9.1,2.0,3.0,5.0,269.0,140.0,406.0,271.0,103.0,11.0,11.0,1.0,20.0,24417.300000000003,MISSING
00-0039433,23.0,MISSING,15.508361233480178,2024,Patriots,-0.1598290139,23.50%,Marcus Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033860,29.0,11934.0,12.427824301855193,2024,Patriots,-0.1598290139,23.50%,Davon Godchaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034251,30.0,48874.0,0.0,2024,Patriots,-0.1598290139,23.50%,Daniel Ekuale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039937,21.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Jotham Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039953,MISSING,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Christian McCarroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039691,24.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,John Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038514,24.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Truman Jones,ED,19.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,69.6,73.8,53.8,65.8,72.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,19.0,19.0,0.0,2.0,2.0,0.0,0.0,1322.4,MISSING
00-0037711,27.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Jeremiah Pharms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038856,23.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Brevin Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039054,24.0,MISSING,144.6998849461099,2024,Patriots,-0.1598290139,23.50%,Marte Mapu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035240,27.0,51055.0,130.36832947437256,2024,Patriots,-0.1598290139,23.50%,Jahlani Tavai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037000,25.0,57839.0,96.23519778483777,2024,Patriots,-0.1598290139,23.50%,Monty Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036193,27.0,25449.0,93.03859386968126,2024,Patriots,-0.1598290139,23.50%,Anfernee Jennings,ED,831.0,16.0,15.0,0.0,0.0,1.0,19.0,0.0,66.4,70.6,59.2,72.1,64.1,6.0,22.0,9.0,7.0,2.0,3.0,348.0,405.0,816.0,812.0,4.0,41.0,56.0,5.0,31.0,55178.4,MISSING
00-0035646,29.0,12666.0,75.52086249537518,2024,Patriots,-0.1598290139,23.50%,Sione Takitaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035708,27.0,48538.0,62.08858018720172,2024,Patriots,-0.1598290139,23.50%,Oshane Ximines,ED,14.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,66.4,73.4,58.8,64.5,69.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,929.6,MISSING
00-0034385,28.0,50966.0,26.04492261760447,2024,Patriots,-0.1598290139,23.50%,Ja'Whaun Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036813,25.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Christian Elliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036831,26.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Kobe Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039440,24.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Steele Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039558,24.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Andrew Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039253,24.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Yvandy Rigby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039318,22.0,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Curtis Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039690,MISSING,MISSING,0.0,2024,Patriots,-0.1598290139,23.50%,Jontrey Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038541,24.0,MISSING,549.262274415251,2024,Raiders,-0.1373166516,23.50%,Tyree Wilson,ED,524.0,16.0,6.0,0.0,1.0,1.0,23.0,0.0,66.7,77.1,57.2,72.4,30.9,6.0,26.0,26.5,9.0,1.0,5.0,348.0,165.0,524.0,352.0,121.0,20.0,19.0,2.0,37.0,34950.8,MISSING
00-0035231,28.0,50293.0,241.10186640443797,2024,Raiders,-0.1373166516,23.50%,Christian Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036989,26.0,55015.0,114.1310469254118,2024,Raiders,-0.1373166516,23.50%,Malcolm Koonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037804,25.0,MISSING,102.36676282221002,2024,Raiders,-0.1373166516,23.50%,Zach Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036878,26.0,42447.0,57.79791637190573,2024,Raiders,-0.1373166516,23.50%,Janarius Robinson,ED,109.0,10.0,0.0,1.0,0.0,0.0,23.0,0.0,42.6,4.8,52.3,48.2,53.5,1.0,3.0,20.0,1.0,2.0,1.0,70.0,36.0,109.0,104.0,3.0,5.0,4.0,0.0,5.0,4643.400000000001,MISSING
00-0034973,27.0,26316.0,53.935981507368545,2024,Raiders,-0.1373166516,23.50%,Maxx Crosby,ED,766.0,12.0,10.0,5.0,2.0,0.0,23.0,0.0,74.1,46.9,70.1,73.0,48.7,12.0,34.0,14.6,6.0,6.0,8.0,462.0,295.0,761.0,754.0,4.0,27.0,25.0,11.0,54.0,56760.6,MISSING
00-0037280,25.0,MISSING,38.8591803067729,2024,Raiders,-0.1373166516,23.50%,Matthew Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039423,24.0,MISSING,17.99566226138032,2024,Raiders,-0.1373166516,23.50%,Jonah Laulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030070,35.0,7863.0,12.136239950335067,2024,Raiders,-0.1373166516,23.50%,John Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036711,26.0,62775.0,0.0,2024,Raiders,-0.1373166516,23.50%,Charles Snowden,ED,405.0,16.0,13.0,4.0,0.0,0.0,23.0,0.0,61.2,52.9,51.2,73.5,67.1,5.0,9.0,7.7,3.0,2.0,2.0,132.0,197.0,380.0,371.0,8.0,16.0,23.0,2.0,16.0,24786.0,MISSING
00-0037363,25.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Marquan McCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033381,30.0,12214.0,0.0,2024,Raiders,-0.1373166516,23.50%,Adam Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039546,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Noah Shannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039548,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Ron Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039537,23.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Tomari Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039538,22.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,TJ Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039509,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Ovie Oghoufo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039712,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Tyler Manoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039177,23.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,David Agoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036286,25.0,57945.0,269.25561964048075,2024,Raiders,-0.1373166516,23.50%,K'Lavon Chaisson,ED,508.0,15.0,7.0,2.0,3.0,1.0,23.0,0.0,63.0,52.1,74.7,59.5,29.8,4.0,19.0,27.0,10.0,7.0,6.0,309.0,159.0,504.0,473.0,26.0,20.0,20.0,3.0,29.0,32004.0,MISSING
00-0036990,26.0,42208.0,112.66388785777104,2024,Raiders,-0.1373166516,23.50%,Divine Deablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038113,23.0,MISSING,74.6907848533649,2024,Raiders,-0.1373166516,23.50%,Brandon Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039374,23.0,MISSING,66.82543512176075,2024,Raiders,-0.1373166516,23.50%,Tommy Eichenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038617,24.0,MISSING,28.1545290671388,2024,Raiders,-0.1373166516,23.50%,Amari Burney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037383,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Kana'i Mauga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037503,24.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Darien Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037517,26.0,MISSING,0.0,2024,Raiders,-0.1373166516,23.50%,Luke Masterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034720,28.0,50918.0,0.0,2024,Raiders,-0.1373166516,23.50%,Robert Spillane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
