,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
659,Garrett Reynolds,SL,G,100.0,1,26,76.7,73.4,74.0,5,14,363,100.0,100.0,97.1,3,20,1,732,0,487,0,732,388,388,51,193,344,1,Rams,2015,56144.4,
660,La'el Collins,DAL,G,100.0,1,9,68.5,67.5,69.8,3,19,388,100.0,100.0,97.2,6,22,0,711,0,711,0,711,419,419,0,0,292,0,Cowboys,2015,48703.5,
661,Xavier Su'a-Filo,HST,G,100.0,0,13,63.8,49.8,66.3,7,16,361,100.0,100.0,95.4,1,28,5,691,1,690,0,691,384,384,0,0,307,0,Texans,2015,44085.799999999996,
662,Geoff Schwartz,NYG,G,100.0,1,21,74.6,68.6,72.3,1,13,390,100.0,100.0,96.9,2,19,5,668,0,16,0,668,419,419,648,0,249,4,Giants,2015,49832.799999999996,
663,Patrick Omameh,CHI,G,100.0,0,6,70.2,58.8,71.5,2,15,361,100.0,100.0,97.1,3,19,2,667,0,137,0,667,375,375,530,0,292,0,Bears,2015,46823.4,
664,John Miller,BUF,G,100.0,2,4,48.0,35.9,53.9,5,26,334,100.0,100.0,94.8,5,33,2,648,0,0,0,648,358,358,648,0,290,0,Bills,2015,31104.0,
665,John Jerry,NYG,G,100.0,1,21,66.8,76.6,57.6,2,12,383,100.0,100.0,98.2,3,14,0,644,0,238,0,644,413,413,406,0,231,0,Giants,2015,43019.2,
666,Jonathan Cooper,ARZ,G,100.0,1,1,63.7,63.3,61.4,2,19,328,100.0,100.0,96.5,4,22,1,635,0,19,0,635,365,365,616,0,270,0,Cardinals,2015,40449.5,
667,Orlando Franklin,SD,G,100.0,1,27,51.2,48.3,51.1,6,30,365,100.0,100.0,94.5,5,38,2,616,0,616,0,616,388,388,0,0,228,0,Chargers,2015,31539.2,
668,Joel Bitonio,CLV,G,100.0,0,8,69.4,65.3,72.2,5,19,382,100.0,100.0,96.3,6,26,2,615,0,615,0,615,415,415,0,0,200,0,Browns,2015,42681.0,
669,Andrew Tiller,SF,G,100.0,0,28,75.1,75.2,75.0,3,12,391,100.0,100.0,97.3,5,18,3,614,0,219,0,614,414,414,395,0,200,0,49ers,2015,46111.399999999994,
670,Tre Jackson,NE,G,100.0,0,19,65.3,69.9,58.2,5,18,371,100.0,100.0,96.6,3,24,1,607,0,0,0,607,394,394,607,0,213,0,Patriots,2015,39637.1,
671,Jeff Allen,KC,G,100.0,0,16,79.7,77.4,77.9,0,14,303,100.0,100.0,97.7,3,14,0,579,0,513,0,579,323,323,0,63,256,2,Chiefs,2015,46146.3,
672,Max Garcia,DEN,G,100.0,1,10,65.9,52.7,71.4,3,17,339,100.0,100.0,96.5,7,22,2,575,0,311,0,575,355,355,251,0,220,12,Broncos,2015,37892.5,
673,Zach Fulton,KC,G,100.0,1,16,69.5,66.9,69.1,3,16,332,100.0,100.0,96.5,2,21,2,551,226,126,0,551,351,351,195,0,200,3,Chiefs,2015,38294.5,
674,Jamon Brown,SL,G,100.0,0,26,58.6,67.7,58.6,6,10,270,100.0,100.0,95.9,4,19,3,529,0,275,0,529,291,291,254,0,238,0,Rams,2015,30999.4,
675,Jamil Douglas,MIA,G,100.0,0,17,40.6,34.3,48.5,7,25,353,100.0,100.0,94.9,3,34,2,517,235,16,0,517,374,374,266,0,143,0,Dolphins,2015,20990.2,
676,Manuel Ramirez,DET,G,100.0,0,11,75.8,87.1,69.5,1,6,333,100.0,100.0,98.6,2,8,1,488,130,93,0,488,351,351,265,0,137,0,Lions,2015,36990.4,
677,Ben Grubbs,KC,G,100.0,3,16,67.5,59.8,69.7,2,13,290,100.0,100.0,95.7,3,20,5,459,0,459,0,459,306,306,0,0,153,0,Chiefs,2015,30982.5,
678,Kraig Urbik,BUF,G,100.0,1,4,63.0,63.9,60.9,2,11,232,100.0,100.0,97.2,3,13,0,431,0,0,1,431,251,251,427,0,180,3,Bills,2015,27153.0,
679,Cody Wichmann,SL,G,100.0,0,26,65.1,72.6,61.7,4,7,227,100.0,100.0,97.6,0,11,0,427,0,50,0,427,239,239,377,0,188,0,Rams,2015,27797.699999999997,
680,Senio Kelemete,NO,G,100.0,0,20,66.7,56.0,70.6,3,10,245,100.0,100.0,96.1,2,16,3,424,1,100,68,424,261,261,221,0,163,32,Saints,2015,28280.800000000003,
681,Cameron Erving,CLV,G,99.3,0,8,40.2,42.9,39.4,3,24,287,99.0,99.0,93.6,5,32,5,421,0,193,0,424,304,307,213,0,117,18,Browns,2015,17044.800000000003,
682,Ryan Jensen,BLT,G,100.0,0,3,62.3,57.8,70.3,6,9,274,100.0,100.0,96.2,5,18,3,419,0,416,0,419,286,286,1,0,133,1,Ravens,2015,26103.699999999997,
683,Oday Aboushi,HST,G,100.0,0,13,53.6,71.3,47.8,2,7,236,100.0,100.0,97.2,3,11,2,398,0,323,0,398,247,247,75,0,151,0,Texans,2015,21332.8,
684,Jordan Devey,SF,G,100.0,1,28,57.0,45.3,59.1,2,18,227,100.0,100.0,94.3,2,23,3,384,0,0,0,384,230,230,384,0,154,0,49ers,2015,21888.0,
685,Quinton Spain,TEN,G,100.0,2,31,61.9,78.9,48.9,2,13,248,100.0,100.0,96.2,2,17,2,383,0,382,0,383,263,263,0,1,120,0,Titans,2015,23707.7,
686,Willie Colon,NYJ,G,100.0,1,22,60.9,65.7,56.0,1,9,204,100.0,100.0,97.5,1,10,0,341,0,0,0,341,212,212,341,0,129,0,Jets,2015,20766.899999999998,
687,Austin Pasztor,CLV,G,100.0,0,8,54.1,61.2,51.8,2,13,173,100.0,100.0,95.1,2,16,1,295,0,295,0,295,188,188,0,0,107,0,Browns,2015,15959.5,
688,Amini Silatolu,CAR,G,100.0,0,5,70.0,70.0,66.3,1,4,124,100.0,100.0,97.2,0,6,1,238,0,237,0,238,131,131,0,0,107,1,Panthers,2015,16660.0,
689,Lance Louis,IND,G,100.0,0,14,51.2,64.2,46.1,4,5,150,100.0,100.0,97.0,1,9,0,237,0,141,0,237,159,159,86,0,78,10,Colts,2015,12134.400000000001,
690,Rodger Saffold,SL,G,100.0,0,26,49.9,37.7,64.3,3,8,133,100.0,100.0,95.1,2,12,1,231,0,0,0,231,141,141,231,0,90,0,Rams,2015,11526.9,
691,Ron Leary,DAL,G,100.0,1,9,72.8,73.3,71.8,0,4,126,100.0,100.0,96.8,2,6,2,218,0,218,0,218,137,137,0,0,81,0,Cowboys,2015,15870.4,
692,Earl Watford,ARZ,G,100.0,0,1,62.3,43.3,74.9,5,9,97,100.0,100.0,91.8,1,15,1,197,0,75,0,197,108,108,0,122,89,0,Cardinals,2015,12273.099999999999,
693,Brandon Linder,JAX,G,100.0,2,15,69.2,70.8,68.2,0,5,116,100.0,100.0,97.8,3,5,0,197,0,0,0,197,127,127,197,0,70,0,Jaguars,2015,13632.400000000001,
694,Jon Feliciano,OAK,G,100.0,3,23,60.4,69.7,68.3,0,4,122,100.0,100.0,97.5,4,5,1,187,0,0,0,187,131,131,187,0,56,0,Raiders,2015,11294.8,
695,Andrew Gardner,PHI,G,100.0,0,24,83.1,68.2,85.7,4,3,111,100.0,100.0,96.8,1,7,0,174,0,0,0,174,119,119,174,0,55,0,Eagles,2015,14459.4,
696,Lane Taylor,GB,G,100.0,1,12,78.9,60.9,83.1,0,7,95,100.0,100.0,95.3,1,8,1,153,0,85,0,153,102,102,68,0,51,0,Packers,2015,12071.7,
697,Shawn Lauvao,WAS,G,100.0,0,32,60.9,20.0,72.2,0,5,64,100.0,100.0,94.5,2,6,1,150,0,150,0,150,71,71,0,0,79,0,Commanders,2015,9135.0,
698,Todd Herremans,IND,G,100.0,0,14,44.5,64.3,31.7,2,5,94,100.0,100.0,96.3,1,7,0,138,0,0,0,138,102,102,138,0,36,0,Colts,2015,6141.0,
699,Jeff Adams,HST,G,100.0,1,13,57.8,70.3,52.2,0,3,82,100.0,100.0,97.0,1,4,1,116,0,75,0,116,85,85,0,41,31,0,Texans,2015,6704.799999999999,
700,Chris Scott,CAR,G,100.0,0,5,59.1,63.6,56.8,0,2,39,100.0,100.0,97.4,0,2,0,107,0,64,4,107,39,39,22,1,68,16,Panthers,2015,6323.7,
701,Mackenzy Bernadeau,DAL,G,100.0,0,9,45.7,70.2,45.8,0,1,64,100.0,100.0,99.2,3,1,0,91,0,91,0,91,66,66,0,0,25,0,Cowboys,2015,4158.7,
702,Josh Walker,GB,G,98.7,0,12,43.8,23.8,53.5,0,4,34,97.1,97.5,88.2,0,6,2,75,0,0,1,76,39,40,39,19,36,17,Packers,2015,3328.7999999999997,
703,Mark Glowinski,SEA,G,100.0,0,29,50.3,69.6,51.4,1,0,34,100.0,100.0,98.5,1,1,0,73,0,0,0,73,36,36,73,0,37,0,Seahawks,2015,3671.8999999999996,
704,Ryan Groy,BUF,G,100.0,0,4,63.2,76.0,59.0,0,0,5,100.0,100.0,100.0,0,0,0,23,0,0,1,23,6,6,0,0,17,22,Bills,2015,1453.6000000000001,
705,Mike McGlynn,NO,G,100.0,0,20,62.2,73.2,57.7,0,1,12,100.0,100.0,95.8,0,1,0,17,0,14,0,17,12,12,0,0,5,0,Saints,2015,1057.4,
706,Adam Gettis,NYG,G,100.0,0,21,70.7,79.0,66.3,0,0,4,100.0,100.0,100.0,0,0,0,9,0,9,0,9,5,5,0,0,4,0,Giants,2015,636.3000000000001,
707,Jacques McClendon,MIA,G,100.0,0,17,59.5,67.2,58.4,0,0,1,100.0,100.0,100.0,0,0,0,4,4,0,0,4,1,1,0,0,3,0,Dolphins,2015,238.0,
708,Dakota Dozier,NYJ,G,100.0,0,22,60.0,78.1,,0,0,4,100.0,100.0,100.0,0,0,0,4,4,0,0,4,4,4,0,0,0,0,Jets,2015,240.0,
709,Taylor Boggs,DET,G,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2,Lions,2015,120.0,
710,Arie Kouandjio,WAS,G,100.0,0,32,60.0,71.1,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,Commanders,2015,60.0,
711,Tyler Shatley,JAX,G,100.0,0,15,60.0,,59.2,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Jaguars,2015,60.0,
712,Joe Thuney,NE,G,99.9,1,19,65.6,70.1,63.9,10,34,747,99.9,99.9,96.4,10,49,5,1353,0,1352,0,1354,804,805,0,0,549,2,Patriots,2016,88822.4,77.64014891179839
713,David DeCastro,PIT,G,100.0,2,25,84.7,84.4,83.3,5,17,716,100.0,100.0,98.0,15,25,3,1274,0,0,0,1274,768,768,1273,0,506,0,Steelers,2016,107907.8,73.07128618889416
714,Shaq Mason,NE,G,100.0,1,19,84.6,75.5,82.2,2,21,702,100.0,100.0,97.5,4,29,6,1258,0,0,0,1258,753,753,1258,0,505,0,Patriots,2016,106426.79999999999,62.11642421398405
715,Lane Taylor,GB,G,100.0,2,12,66.5,76.7,59.5,2,35,803,100.0,100.0,97.6,7,38,1,1239,0,1239,0,1239,853,853,0,0,386,0,Packers,2016,82393.5,64.3973841554559
716,Chris Chester,ATL,G,100.0,0,2,71.0,63.4,71.7,13,28,700,100.0,100.0,96.1,4,48,7,1233,0,0,0,1233,741,741,1232,0,492,0,Falcons,2016,87543.0,67.3692233940556
717,Andy Levitre,ATL,G,100.0,1,2,84.6,84.6,81.6,3,12,688,100.0,100.0,97.9,7,22,7,1212,0,1211,0,1212,729,729,0,0,483,0,Falcons,2016,102535.2,78.36941990011525
718,Gabe Jackson,OAK,G,100.0,2,23,74.7,79.4,69.3,5,21,676,100.0,100.0,98.1,6,26,0,1188,0,0,0,1188,735,735,1187,0,453,0,Raiders,2016,88743.6,74.66992592592591
719,Mark Glowinski,SEA,G,100.0,2,29,64.6,59.4,66.3,10,29,721,100.0,100.0,96.6,7,44,5,1186,0,1185,0,1186,764,764,0,0,422,0,Seahawks,2016,76615.59999999999,66.13220684039086
720,Xavier Su'a-Filo,HST,G,100.0,0,13,67.6,65.7,66.1,8,26,658,100.0,100.0,96.4,2,41,7,1168,0,1166,0,1168,702,702,0,0,466,0,Texans,2016,78956.79999999999,71.05139641517299
721,Jahri Evans,NO,G,100.0,1,20,69.0,78.2,60.7,3,21,688,100.0,100.0,98.0,6,26,2,1138,0,0,0,1138,730,730,1138,0,408,0,Saints,2016,78522.0,77.91143434343435
722,Ali Marpet,TB,G,100.0,2,30,82.7,78.5,82.9,3,21,643,100.0,100.0,97.8,9,26,2,1135,0,0,0,1135,701,701,1135,0,434,0,Buccaneers,2016,93864.5,71.3754836162653
723,Zack Martin,DAL,G,100.0,0,9,89.4,84.1,84.7,1,14,579,100.0,100.0,98.4,2,17,2,1126,0,0,0,1126,616,616,1126,0,510,0,Cowboys,2016,100664.40000000001,59.05240054869684
724,John Jerry,NYG,G,100.0,0,21,72.6,76.1,66.8,5,19,670,100.0,100.0,97.9,4,26,2,1123,0,0,0,1123,705,705,1123,0,418,0,Giants,2016,81529.79999999999,
725,A.J. Cann,JAX,G,100.0,1,15,72.6,75.3,67.5,5,22,699,100.0,100.0,97.5,5,31,4,1113,0,0,0,1113,746,746,1113,0,367,0,Jaguars,2016,80803.79999999999,
726,Kelechi Osemele,OAK,G,100.0,0,23,84.2,83.2,80.4,2,9,630,100.0,100.0,99.1,7,11,0,1110,0,1085,25,1110,687,687,0,0,423,0,Raiders,2016,93462.0,
727,Andrew Norwell,CAR,G,100.0,0,5,77.3,77.7,72.5,3,23,608,100.0,100.0,97.4,5,29,3,1108,0,1104,0,1108,656,656,0,4,452,0,Panthers,2016,85648.4,
728,Ramon Foster,PIT,G,100.0,0,25,83.6,90.3,73.5,3,24,624,100.0,100.0,97.8,2,27,0,1099,0,1098,0,1099,672,672,0,0,427,0,Steelers,2016,91876.4,
729,Trai Turner,CAR,G,100.0,3,5,67.0,64.5,70.8,4,34,603,100.0,100.0,96.5,11,40,2,1098,0,0,2,1098,650,650,860,236,448,0,Panthers,2016,73566.0,
730,Kevin Zeitler,CIN,G,100.0,0,7,83.3,86.0,78.2,3,15,625,100.0,100.0,98.4,5,19,1,1087,0,1,0,1087,660,660,1086,0,427,0,Bengals,2016,90547.09999999999,
731,Max Garcia,DEN,G,100.0,2,10,72.2,70.4,69.3,5,22,628,100.0,100.0,97.2,5,31,4,1074,0,1072,0,1074,673,673,0,0,401,0,Broncos,2016,77542.8,
732,Richie Incognito,BUF,G,100.0,0,4,76.5,83.1,71.8,7,13,572,100.0,100.0,97.7,7,23,3,1060,0,1059,0,1060,613,613,0,0,447,0,Bills,2016,81090.0,
733,John Miller,BUF,G,100.0,0,4,69.6,66.5,66.9,2,27,558,100.0,100.0,96.7,4,33,4,1047,0,0,0,1047,600,600,1046,0,447,0,Bills,2016,72871.2,
734,Brandon Scherff,WAS,G,100.0,0,32,77.2,75.2,76.4,7,25,625,100.0,100.0,97.3,8,33,1,1045,0,0,0,1045,665,665,1045,0,380,0,Commanders,2016,80674.0,
735,Michael Schofield III,DEN,G,100.0,2,10,72.0,73.1,66.9,6,20,611,100.0,100.0,97.5,7,28,2,1041,0,0,13,1041,654,654,927,100,387,0,Broncos,2016,74952.0,
736,Zane Beadles,SF,G,100.0,1,28,55.3,55.9,56.2,3,38,591,100.0,100.0,95.9,5,45,4,1035,149,787,99,1035,619,619,0,0,416,0,49ers,2016,57235.5,
737,Mike Iupati,ARZ,G,100.0,3,1,69.8,66.2,68.6,9,20,642,100.0,100.0,97.3,6,32,3,1035,0,1034,0,1035,691,691,0,0,344,0,Cardinals,2016,72243.0,
738,Larry Warford,DET,G,100.0,0,11,80.3,74.6,80.7,2,23,658,100.0,100.0,97.6,3,28,3,1024,0,0,0,1024,704,704,1024,0,320,0,Lions,2016,82227.2,
739,Jermon Bushrod,MIA,G,100.0,2,17,55.7,70.6,48.9,4,25,562,100.0,100.0,96.5,7,34,5,1011,0,0,0,1011,592,592,1005,6,419,0,Dolphins,2016,56312.700000000004,
740,James Carpenter,NYJ,G,100.0,0,22,76.2,83.7,68.1,4,18,586,100.0,100.0,97.8,3,24,2,994,0,994,0,994,618,618,0,0,376,0,Jets,2016,75742.8,
741,D.J. Fluker,SD,G,100.0,1,27,66.0,68.5,63.2,5,22,575,100.0,100.0,96.8,6,32,5,993,0,0,0,993,612,612,941,51,381,0,Chargers,2016,65538.0,
742,Brandon Brooks,PHI,G,100.0,0,24,82.4,87.7,75.5,2,14,565,100.0,100.0,98.4,3,17,1,989,0,0,0,989,600,600,989,0,389,0,Eagles,2016,81493.6,
743,Jeff Allen,HST,G,100.0,1,13,56.3,71.9,48.1,3,21,530,100.0,100.0,96.8,5,29,5,968,0,0,0,968,566,566,968,0,402,0,Texans,2016,54498.399999999994,
744,T.J. Lang,GB,G,100.0,1,12,81.1,91.9,70.0,0,11,619,100.0,100.0,99.1,5,11,0,964,0,0,0,964,659,659,964,0,305,0,Packers,2016,78180.4,
745,Kevin Pamphile,TB,G,100.0,0,30,56.1,68.3,49.1,7,28,543,100.0,100.0,96.4,3,37,2,957,0,896,0,957,590,590,0,61,367,0,Buccaneers,2016,53687.700000000004,
746,Joe Haeg,IND,G,100.0,0,14,67.9,59.7,72.9,12,32,569,100.0,100.0,94.6,4,53,9,952,0,123,0,952,615,615,332,495,337,1,Colts,2016,64640.8,
747,Laurent Duvernay-Tardif,KC,G,100.0,2,16,72.0,79.0,60.9,2,15,561,100.0,100.0,98.3,5,18,1,946,0,0,0,946,591,591,946,0,355,0,Chiefs,2016,68112.0,
748,Clint Boling,CIN,G,100.0,0,7,66.2,78.8,57.2,2,17,548,100.0,100.0,97.7,2,22,3,942,0,937,0,942,581,581,0,4,361,0,Bengals,2016,62360.4,
749,Germain Ifedi,SEA,G,100.0,1,29,52.0,38.4,66.7,5,31,563,100.0,100.0,95.9,9,41,5,926,0,0,0,926,596,596,925,0,330,0,Seahawks,2016,48152.0,
750,Josh Kline,TEN,G,99.7,1,31,70.4,75.8,65.6,1,18,470,99.6,99.4,97.3,4,22,3,926,0,1,0,929,513,516,924,0,413,0,Titans,2016,65401.600000000006,
751,Orlando Franklin,SD,G,100.0,0,27,61.5,58.6,60.8,8,30,527,100.0,100.0,96.0,3,40,2,919,0,919,0,919,560,560,0,0,359,0,Chargers,2016,56518.5,
752,Rodger Saffold,LA,G,100.0,1,26,72.6,75.2,69.6,3,21,535,100.0,100.0,97.4,4,26,2,916,0,780,81,916,570,570,0,55,346,0,Rams,2016,66501.59999999999,
753,Shawn Lauvao,WAS,G,100.0,0,32,59.8,60.7,59.5,4,32,566,100.0,100.0,96.3,5,39,3,913,0,913,0,913,599,599,0,0,314,0,Commanders,2016,54597.399999999994,
754,Marshal Yanda,BLT,G,100.0,0,3,87.7,92.7,79.5,0,6,572,100.0,100.0,99.5,4,6,0,899,0,460,1,899,612,612,405,32,287,0,Ravens,2016,78842.3,
755,Alex Boone,MIN,G,100.0,0,18,67.1,73.5,61.9,4,11,528,100.0,100.0,98.4,5,16,1,873,0,873,0,873,556,556,0,0,317,0,Vikings,2016,58578.299999999996,
756,Ron Leary,DAL,G,100.0,0,9,78.3,73.8,76.5,4,21,448,100.0,100.0,97.2,4,25,0,871,0,871,0,871,473,473,0,0,398,0,Cowboys,2016,68199.3,
757,Laremy Tunsil,MIA,G,100.0,0,17,65.8,76.1,58.4,4,19,474,100.0,100.0,97.4,5,24,1,867,0,786,81,867,500,500,0,0,367,0,Dolphins,2016,57048.6,
758,Zach Fulton,KC,G,99.9,0,16,71.2,79.6,61.3,1,17,502,99.8,99.8,97.4,3,22,4,856,3,846,0,857,533,534,2,0,323,5,Chiefs,2016,61018.4,
759,Brandon Fusco,MIN,G,100.0,0,18,63.5,62.3,62.4,6,24,498,100.0,100.0,96.2,2,34,4,834,0,0,0,834,523,523,834,0,311,0,Vikings,2016,52959.0,
760,Quinton Spain,TEN,G,99.8,0,31,84.2,77.6,80.8,3,16,424,99.8,99.6,97.3,7,21,2,819,0,812,4,821,463,465,1,0,356,0,Titans,2016,69128.2,
761,Brian Winters,NYJ,G,100.0,1,22,70.5,76.1,66.9,3,16,469,100.0,100.0,97.5,6,21,2,806,0,0,0,806,498,498,806,0,308,0,Jets,2016,56823.0,
762,Earl Watford,ARZ,G,100.0,1,1,49.6,38.2,56.2,4,34,455,100.0,100.0,94.1,5,46,8,788,0,0,0,788,498,498,598,189,290,0,Cardinals,2016,39084.8,
763,Justin Pugh,NYG,G,100.0,1,21,78.3,76.0,75.4,4,14,459,100.0,100.0,97.6,3,20,2,750,0,750,0,750,478,478,0,0,272,0,Giants,2016,58725.0,
764,John Greco,CLV,G,100.0,2,8,82.6,78.7,82.3,5,15,483,100.0,100.0,97.1,5,24,4,746,234,0,0,746,514,514,512,0,232,0,Browns,2016,61619.6,
765,Josh Sitton,CHI,G,100.0,0,6,82.1,91.2,72.6,0,6,440,100.0,100.0,99.3,6,6,0,734,0,732,0,734,468,468,2,0,266,0,Bears,2016,60261.399999999994,
766,Joshua Garnett,SF,G,100.0,2,28,61.5,55.5,63.4,2,33,428,100.0,100.0,95.2,7,38,3,716,0,0,0,716,451,451,716,0,265,0,49ers,2016,44034.0,
767,Laken Tomlinson,DET,G,100.0,0,11,57.3,70.1,49.8,2,17,440,100.0,100.0,97.2,3,22,3,699,0,634,0,699,473,473,65,0,226,0,Lions,2016,40052.7,
768,Allen Barbre,PHI,G,100.0,1,24,79.0,75.6,78.0,4,15,399,100.0,100.0,96.9,6,22,3,672,0,467,13,672,424,424,0,191,248,1,Eagles,2016,53088.0,
769,Jack Mewhort,IND,G,100.0,0,14,66.8,75.7,60.7,1,17,410,100.0,100.0,97.8,3,18,0,666,0,666,0,666,442,442,0,0,224,0,Colts,2016,44488.799999999996,
770,Senio Kelemete,NO,G,99.8,0,20,63.0,61.9,63.3,0,22,404,99.8,99.8,96.8,4,24,2,663,0,605,0,664,426,427,14,27,237,17,Saints,2016,41832.0,
771,Stefen Wisniewski,PHI,G,100.0,0,24,75.4,73.3,71.4,3,10,364,100.0,100.0,97.9,1,14,1,606,0,588,0,606,383,383,5,0,223,12,Eagles,2016,45692.4,
772,Denzelle Good,IND,G,100.0,1,14,64.7,56.2,67.0,5,17,381,100.0,100.0,95.5,4,28,6,605,0,0,0,605,406,406,604,0,199,0,Colts,2016,39143.5,
773,Spencer Drango,CLV,G,99.8,0,8,72.3,68.9,69.9,7,15,386,99.7,99.8,95.6,0,28,6,598,0,571,3,599,407,408,13,3,191,9,Browns,2016,43307.7,
774,Cody Wichmann,LA,G,100.0,0,26,67.8,68.2,66.3,4,15,359,100.0,100.0,96.8,2,21,2,594,0,0,0,594,379,379,594,0,215,0,Rams,2016,40273.2,
775,Ted Larsen,CHI,G,100.0,0,6,73.0,70.2,74.9,1,12,321,100.0,100.0,97.4,7,15,2,581,2,1,0,581,345,345,578,0,236,0,Bears,2016,42413.0,
776,Vladimir Ducasse,BLT,G,100.0,1,3,63.1,62.7,61.1,2,20,355,100.0,100.0,96.3,6,24,2,555,0,2,0,555,375,375,552,0,180,0,Ravens,2016,35020.5,
777,Alex Lewis,BLT,G,99.8,0,3,60.2,66.8,58.0,8,20,334,99.7,99.7,95.5,4,29,1,538,0,318,214,539,362,363,0,0,176,5,Ravens,2016,32447.800000000003,
778,Andrew Tiller,SF,G,100.0,1,28,66.1,67.9,64.9,1,12,264,100.0,100.0,96.8,3,15,2,485,0,177,0,485,272,272,308,0,213,0,49ers,2016,32058.499999999996,
779,Patrick Omameh,JAX,G,100.0,1,15,73.1,79.4,64.1,1,12,307,100.0,100.0,97.9,3,13,0,454,0,426,22,454,332,332,0,0,122,6,Jaguars,2016,33187.399999999994,
780,Jonotthan Harrison,IND,G,100.0,0,14,53.1,38.5,57.9,8,19,263,100.0,100.0,94.5,2,28,1,453,71,303,0,453,289,289,76,0,164,2,Colts,2016,24054.3,
781,Kyle Long,CHI,G,100.0,0,6,76.3,81.8,68.1,1,9,271,100.0,100.0,98.2,1,10,0,431,0,0,0,431,287,287,431,0,144,0,Bears,2016,32885.299999999996,
782,Tim Lelito,NO,G,99.5,0,20,75.0,78.7,71.0,3,4,207,99.0,99.1,97.8,2,8,1,404,61,214,0,406,216,218,0,0,188,131,Saints,2016,30450.0,
783,Jamon Brown,LA,G,100.0,0,26,66.2,56.1,67.3,3,9,226,100.0,100.0,95.6,2,16,4,395,0,223,0,395,241,241,171,0,154,0,Rams,2016,26149.0,
784,Alvin Bailey,CLV,G,100.0,0,8,59.7,69.7,55.2,1,10,252,100.0,100.0,95.4,2,17,6,373,0,128,0,373,267,267,244,0,106,1,Browns,2016,22268.100000000002,
785,Oday Aboushi,HST,G,100.0,0,13,60.3,79.1,51.7,2,5,192,100.0,100.0,98.2,1,7,0,358,0,97,0,358,209,209,261,0,149,0,Texans,2016,21587.399999999998,
786,Tyler Larsen,CAR,G,100.0,0,5,65.8,69.6,64.2,1,7,202,100.0,100.0,98.0,1,8,0,357,354,0,0,357,212,212,0,0,145,3,Panthers,2016,23490.6,
787,Isaac Seumalo,PHI,G,100.0,0,24,70.6,66.6,73.2,1,9,193,100.0,100.0,96.4,2,12,2,336,0,76,1,336,203,203,137,87,133,31,Eagles,2016,23721.6,
788,Chris Reed,JAX,G,100.0,0,15,53.5,56.7,53.3,3,7,193,100.0,100.0,97.4,1,10,0,334,0,331,0,334,203,203,0,0,131,3,Jaguars,2016,17869.0,
789,Joel Bitonio,CLV,G,100.0,0,8,78.3,82.9,71.2,3,4,192,100.0,100.0,97.7,0,8,1,331,0,331,0,331,210,210,0,0,121,0,Browns,2016,25917.3,
790,Tyler Shatley,JAX,G,100.0,0,15,45.3,38.9,49.4,3,10,194,100.0,100.0,96.1,1,14,1,316,138,177,0,316,204,204,0,0,112,1,Jaguars,2016,14314.8,
791,B.J. Finney,PIT,G,100.0,0,25,72.8,80.8,71.6,1,3,172,100.0,100.0,98.3,2,5,1,301,122,176,0,301,183,183,2,0,118,0,Steelers,2016,21912.8,
792,Chris Scott,CAR,G,100.0,0,5,63.8,70.0,58.8,3,5,137,100.0,100.0,95.6,1,10,2,295,15,0,4,295,147,147,242,0,148,34,Panthers,2016,18821.0,
793,Ryan Jensen,BLT,G,100.0,0,3,64.6,73.6,62.0,2,8,181,100.0,100.0,97.2,2,10,0,273,0,98,1,273,198,198,173,0,75,0,Ravens,2016,17635.8,
794,John Urschel,BLT,G,100.0,0,3,63.1,73.6,58.1,0,6,167,100.0,100.0,96.4,1,9,3,267,25,240,0,267,177,177,0,0,90,0,Ravens,2016,16847.7,
795,Brian Schwenke,TEN,G,99.6,0,31,60.5,67.9,55.8,1,5,128,99.2,99.3,96.9,0,7,1,247,3,243,0,248,140,141,0,0,107,0,Titans,2016,15004.0,
796,Parker Ehinger,KC,G,100.0,0,16,68.3,62.2,67.4,2,1,136,100.0,100.0,98.2,0,4,1,229,0,229,0,229,138,138,0,0,91,0,Chiefs,2016,15640.699999999999,
797,Spencer Pulley,SD,G,100.0,0,27,54.1,44.9,63.7,0,13,140,100.0,100.0,94.6,2,14,1,221,47,50,0,221,148,148,123,0,73,0,Chargers,2016,11956.1,
798,Luke Joeckel,JAX,G,100.0,0,15,68.9,51.6,84.7,1,6,150,100.0,100.0,97.7,4,7,0,221,0,155,66,221,157,157,0,0,64,0,Jaguars,2016,15226.900000000001,
