,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
1063,Kaleb McGary,ATL,T,99.9,0,2,53.0,52.8,53.9,13,23,711,99.9,99.9,95.6,5,49,13,1104,0,0,0,1105,764,765,0,1100,340,5,Falcons,2019,58565.0,51.85799418604651
1064,Andrew Whitworth,LA,T,100.0,1,26,72.8,84.7,55.3,3,25,662,100.0,100.0,97.7,14,29,1,1097,0,0,1097,1097,710,710,0,0,387,0,Rams,2019,79861.59999999999,65.98625103220479
1065,Jawaan Taylor,JAX,T,100.0,1,15,63.7,69.0,58.1,4,28,683,100.0,100.0,96.3,14,41,9,1087,0,0,0,1087,735,735,0,1087,352,0,Jaguars,2019,69241.90000000001,62.065255905511805
1066,Bobby Hart,CIN,T,100.0,1,7,57.6,68.7,46.3,3,29,669,100.0,100.0,96.7,7,38,6,1086,0,0,0,1086,715,715,0,1086,371,0,Bengals,2019,62553.6,67.34376130198915
1067,Anthony Castonzo,IND,T,100.0,0,14,81.3,84.4,70.2,5,26,576,100.0,100.0,96.8,2,34,3,1076,0,0,1073,1076,621,621,0,0,455,3,Colts,2019,87478.8,64.00700770847932
1068,Braden Smith,IND,T,100.0,3,14,79.8,68.1,86.4,9,30,575,100.0,100.0,95.4,5,46,7,1075,0,0,0,1075,620,620,0,1075,455,0,Colts,2019,85785.0,61.62225249772933
1069,David Bakhtiari,GB,T,100.0,0,12,78.5,89.1,66.3,7,26,633,100.0,100.0,97.1,11,35,2,1075,0,2,1068,1075,684,684,2,2,391,1,Packers,2019,84387.5,78.57174787662048
1070,Charles Leno Jr.,CHI,T,100.0,1,6,58.6,71.6,47.5,8,27,649,100.0,100.0,96.5,13,40,5,1066,0,0,1057,1066,691,691,0,0,375,9,Bears,2019,62467.6,75.1372441337993
1071,Ryan Ramczyk,NO,T,100.0,2,20,90.8,82.3,91.8,1,19,613,100.0,100.0,98.2,6,21,1,1058,0,0,0,1058,659,659,0,1055,399,3,Saints,2019,96066.4,
1072,Donovan Smith,TB,T,100.0,3,30,70.4,76.7,58.9,7,22,658,100.0,100.0,96.9,9,35,6,1055,0,0,1055,1055,702,702,0,0,353,0,Buccaneers,2019,74272.0,
1073,D.J. Humphries,ARZ,T,100.0,1,1,64.5,76.3,52.3,1,27,632,100.0,100.0,97.5,13,30,2,1046,0,1,1039,1046,677,677,0,0,369,6,Cardinals,2019,67467.0,
1074,Mitchell Schwartz,KC,T,100.0,1,16,84.0,81.2,77.0,5,15,622,100.0,100.0,98.4,5,20,0,1046,0,0,0,1046,692,692,0,1043,354,1,Chiefs,2019,87864.0,
1075,Demar Dotson,TB,T,100.0,0,30,70.8,72.2,67.3,3,27,638,100.0,100.0,96.9,10,35,5,1045,0,0,0,1045,676,676,0,1045,369,0,Buccaneers,2019,73986.0,
1076,Kolton Miller,OAK,T,100.0,1,23,65.0,68.4,55.6,3,27,564,100.0,100.0,96.1,4,37,7,1019,0,0,1018,1019,588,588,0,0,431,1,Raiders,2019,66235.0,
1077,Taylor Decker,DET,T,100.0,2,11,75.9,76.3,69.1,4,24,606,100.0,100.0,96.7,10,34,6,1017,0,0,1017,1017,653,653,0,0,364,0,Lions,2019,77190.3,
1078,Dion Dawkins,BUF,T,99.9,4,4,73.4,76.4,64.0,3,21,564,99.8,99.8,97.2,11,28,4,1015,0,0,1015,1016,599,600,0,0,416,1,Bills,2019,74574.40000000001,
1079,Garett Bolles,DEN,T,100.0,7,10,76.2,77.9,71.0,4,23,566,100.0,100.0,96.9,17,31,4,1013,0,0,1012,1013,609,609,0,0,404,0,Broncos,2019,77190.6,
1080,Nate Solder,NYG,T,100.0,1,21,64.9,66.5,52.9,9,36,641,100.0,100.0,94.8,5,56,11,1011,0,0,1008,1011,684,684,0,0,327,3,Giants,2019,65613.90000000001,
1081,Marcus Cannon,NE,T,100.0,0,19,68.0,67.5,63.6,4,24,589,100.0,100.0,96.6,3,34,6,1008,0,0,0,1008,623,623,0,1008,385,0,Patriots,2019,68544.0,
1082,La'el Collins,DAL,T,100.0,2,9,86.4,75.2,89.4,4,20,568,100.0,100.0,97.5,5,26,2,1000,0,0,0,1000,601,601,0,1000,399,0,Cowboys,2019,86400.0,
1083,Matt Feiler,PIT,T,100.0,0,25,75.9,80.7,65.0,2,19,561,100.0,100.0,97.4,3,25,4,995,0,73,0,995,606,606,0,922,389,0,Steelers,2019,75520.5,
1084,Alejandro Villanueva,PIT,T,100.0,3,25,74.0,80.4,59.8,6,28,561,100.0,100.0,96.6,10,36,2,995,0,0,992,995,606,606,0,0,389,3,Steelers,2019,73630.0,
1085,Jesse Davis,MIA,T,100.0,1,17,58.9,59.6,53.6,5,33,649,100.0,100.0,96.5,4,42,4,975,0,0,130,975,696,696,0,842,279,2,Dolphins,2019,57427.5,
1086,Brian O'Neill,MIN,T,100.0,2,18,70.7,72.4,67.7,5,13,480,100.0,100.0,97.9,7,19,1,967,0,0,0,967,514,514,0,966,453,1,Vikings,2019,68366.90000000001,
1087,Ronnie Stanley,BLT,T,100.0,1,3,88.5,93.3,76.2,1,5,445,100.0,100.0,99.3,4,6,0,938,0,0,912,938,470,470,0,0,468,25,Ravens,2019,83013.0,
1088,Terron Armstead,NO,T,100.0,0,20,80.4,85.0,65.7,7,15,541,100.0,100.0,98.0,6,22,0,935,0,0,933,935,583,583,0,0,352,2,Saints,2019,75174.0,
1089,Jack Conklin,TEN,T,100.0,1,31,77.9,72.3,80.5,4,22,502,100.0,100.0,96.6,7,30,4,933,0,0,0,933,541,541,0,931,392,1,Titans,2019,72680.70000000001,
1090,Laremy Tunsil,HST,T,100.0,3,13,75.8,89.0,69.0,0,17,553,100.0,100.0,97.9,18,20,3,915,0,0,915,915,588,588,0,0,327,0,Texans,2019,69357.0,
1091,Bryan Bulaga,GB,T,100.0,1,12,77.8,73.1,80.1,4,18,530,100.0,100.0,97.2,6,26,4,898,0,1,2,898,568,568,1,894,330,0,Packers,2019,69864.4,
1092,Chris Hubbard,CLV,T,100.0,0,8,50.5,61.9,38.5,3,29,516,100.0,100.0,95.7,8,38,6,891,0,0,45,891,566,566,0,846,325,0,Browns,2019,44995.5,
1093,Donald Penn,WAS,T,100.0,1,32,64.0,64.1,63.0,6,22,513,100.0,100.0,96.1,11,34,6,885,0,0,884,885,553,553,0,0,332,1,Commanders,2019,56640.0,
1094,Tyron Smith,DAL,T,100.0,1,9,76.6,78.0,67.0,6,23,503,100.0,100.0,96.9,8,30,1,882,0,0,882,882,531,531,0,0,351,0,Cowboys,2019,67561.2,
1095,Riley Reiff,MIN,T,100.0,1,18,71.2,73.2,65.1,4,16,443,100.0,100.0,96.6,8,25,5,874,0,0,874,874,473,473,0,0,401,0,Vikings,2019,62228.8,
1096,Jason Peters,PHI,T,100.0,0,24,82.3,87.3,72.4,4,14,527,100.0,100.0,97.7,10,21,3,872,0,1,865,872,562,562,0,0,310,6,Eagles,2019,71765.59999999999,
1097,Mike Remmers,NYG,T,100.0,0,21,64.2,68.8,55.8,3,34,543,100.0,100.0,95.9,5,41,4,870,0,0,0,870,581,581,0,868,289,2,Giants,2019,55854.0,
1098,Cam Robinson,JAX,T,99.9,1,15,54.8,63.8,48.2,5,32,552,99.8,99.8,95.2,11,45,8,869,0,0,869,870,593,594,0,0,276,0,Jaguars,2019,47676.0,
1099,Greg Robinson,CLV,T,100.0,2,8,66.3,68.2,62.8,5,17,488,100.0,100.0,96.7,11,27,5,860,0,0,858,860,535,535,1,0,325,1,Browns,2019,57018.0,
1100,Morgan Moses,WAS,T,100.0,2,32,65.2,69.5,60.9,7,25,503,100.0,100.0,95.8,11,37,5,858,0,0,0,858,542,542,0,858,316,0,Commanders,2019,55941.600000000006,
1101,Justin Murray,ARZ,T,100.0,0,1,62.9,67.3,54.2,1,20,501,100.0,100.0,97.1,3,25,4,844,0,0,0,844,537,537,0,841,307,3,Cardinals,2019,53087.6,
1102,Daryl Williams,CAR,T,100.0,1,5,56.1,64.7,46.2,2,21,547,100.0,100.0,95.7,2,35,12,838,0,409,169,838,570,570,214,44,268,2,Panthers,2019,47011.8,
1103,Elijah Wilkinson,DEN,T,100.0,3,10,59.7,62.0,56.3,3,19,471,100.0,100.0,95.5,9,32,10,833,0,0,0,833,504,504,0,832,329,0,Broncos,2019,49730.100000000006,
1104,Trent Scott,LAC,T,100.0,2,27,49.4,52.3,48.6,15,26,500,100.0,100.0,94.3,10,49,8,827,0,0,555,827,547,547,0,269,280,3,Chargers,2019,40853.799999999996,
1105,Brandon Shell,NYJ,T,100.0,2,22,63.6,64.7,59.1,6,30,468,100.0,100.0,94.7,5,43,7,806,0,0,26,806,505,505,0,778,301,2,Jets,2019,51261.6,
1106,Kelvin Beachum,NYJ,T,100.0,2,22,67.1,72.7,56.6,3,21,456,100.0,100.0,96.5,9,28,4,805,0,0,802,805,489,489,2,0,316,1,Jets,2019,54015.49999999999,
1107,Duane Brown,SEA,T,100.0,0,29,74.1,76.3,64.4,2,14,417,100.0,100.0,97.8,2,17,1,793,0,1,791,793,451,451,0,0,342,1,Seahawks,2019,58761.299999999996,
1108,Sam Tevi,LAC,T,99.9,1,27,59.8,58.0,61.5,11,21,489,99.8,99.8,95.1,4,40,8,782,0,0,0,783,520,521,0,779,262,4,Chargers,2019,46823.399999999994,
1109,Mike McGlinchey,SF,T,100.0,0,28,67.4,70.5,67.2,2,15,401,100.0,100.0,96.6,6,22,5,777,0,0,0,777,436,436,0,776,341,1,49ers,2019,52369.8,
1110,Lane Johnson,PHI,T,100.0,1,24,88.8,76.6,92.6,4,18,423,100.0,100.0,97.2,5,23,1,759,0,0,6,759,454,454,0,752,305,0,Eagles,2019,67399.2,
1111,Rick Wagner,DET,T,100.0,0,11,58.6,59.4,53.9,4,25,434,100.0,100.0,95.7,3,33,4,753,0,0,0,753,467,467,1,752,286,0,Lions,2019,44125.8,
1112,Cody Ford,BUF,T,100.0,1,4,52.4,57.7,49.4,1,23,397,100.0,100.0,95.2,9,31,7,739,0,0,0,739,423,423,55,684,316,0,Bills,2019,38723.6,
1113,Marshall Newhouse,NE,T,100.0,2,19,62.6,61.9,56.2,8,18,416,100.0,100.0,95.4,3,32,6,729,0,0,648,729,441,441,0,71,288,10,Patriots,2019,45635.4,
1114,Taylor Lewan,TEN,T,100.0,0,31,73.4,82.1,71.2,3,6,383,100.0,100.0,98.3,10,11,2,711,0,0,709,711,411,411,0,0,300,1,Titans,2019,52187.4,
1115,Dennis Daley,CAR,T,100.0,1,5,57.7,47.9,65.3,6,32,439,100.0,100.0,93.8,4,46,8,686,0,0,677,686,456,456,0,6,230,3,Panthers,2019,39582.200000000004,
1116,Rob Havenstein,LA,T,100.0,0,26,50.9,51.1,53.8,4,24,367,100.0,100.0,94.8,8,33,5,616,0,0,0,616,397,397,0,616,219,0,Rams,2019,31354.399999999998,
1117,Bobby Massie,CHI,T,100.0,1,6,63.2,66.1,57.7,4,15,378,100.0,100.0,97.0,3,21,2,612,0,0,0,612,404,404,0,612,208,0,Bears,2019,38678.4,
1118,Cameron Erving,KC,T,100.0,3,16,44.8,54.5,35.4,5,16,375,100.0,100.0,95.9,7,26,5,589,0,0,584,589,410,410,0,3,179,0,Chiefs,2019,26387.199999999997,
1119,Trent Brown,OAK,T,100.0,1,23,69.1,77.8,63.3,1,9,318,100.0,100.0,98.1,5,11,1,581,0,0,0,581,326,326,0,581,255,0,Raiders,2019,40147.1,
1120,Justin Skule,SF,T,100.0,1,28,62.3,45.0,70.8,5,12,249,100.0,100.0,94.2,6,23,6,545,0,0,544,545,269,269,0,0,276,0,49ers,2019,33953.5,
1121,J'Marcus Webb,MIA,T,100.0,3,17,34.4,32.0,37.1,6,26,348,100.0,100.0,93.4,8,39,7,543,0,0,401,543,372,372,0,132,171,9,Dolphins,2019,18679.2,
1122,Julie'n Davenport,MIA,T,100.0,0,17,56.5,61.5,41.3,9,16,362,100.0,100.0,94.9,1,31,6,534,0,0,484,534,389,389,0,49,145,1,Dolphins,2019,30171.0,
1123,Cornelius Lucas,CHI,T,100.0,0,6,72.2,74.9,62.6,1,10,281,100.0,100.0,97.7,0,12,1,507,0,0,2,507,297,297,0,457,210,48,Bears,2019,36605.4,
1124,Isaiah Wynn,NE,T,100.0,0,19,69.9,75.0,61.7,3,9,268,100.0,100.0,97.0,3,14,2,502,0,0,502,502,294,294,0,0,208,0,Patriots,2019,35089.8,
1125,Tytus Howard,HST,T,100.0,0,13,59.4,70.4,51.2,2,16,284,100.0,100.0,96.1,5,20,2,488,0,64,0,488,303,303,0,424,185,0,Texans,2019,28987.2,
1126,Daniel Brunskill,SF,T,100.0,0,28,73.0,80.9,65.2,0,7,221,100.0,100.0,97.5,1,9,2,474,0,0,83,474,233,233,117,274,241,0,49ers,2019,34602.0,
1127,Bobby Evans,LA,T,100.0,0,26,49.4,52.8,42.2,6,16,279,100.0,100.0,95.7,0,23,1,472,0,0,3,472,296,296,0,469,176,0,Rams,2019,23316.8,
1128,Eric Fisher,KC,T,100.0,0,16,64.5,74.2,52.4,4,9,253,100.0,100.0,97.0,2,14,1,467,0,0,466,467,291,291,0,0,176,0,Chiefs,2019,30121.5,
1129,George Fant,SEA,T,97.9,0,29,62.2,59.0,61.0,2,16,201,95.3,95.7,94.5,1,20,2,462,0,0,258,472,221,231,0,0,241,214,Seahawks,2019,29358.4,
1130,John Jerry,CIN,T,100.0,1,7,55.6,54.9,55.4,2,17,293,100.0,100.0,94.0,2,27,8,445,0,0,436,445,314,314,9,0,131,0,Bengals,2019,24742.0,
1131,Joe Staley,SF,T,100.0,0,28,72.7,77.0,64.6,2,3,239,100.0,100.0,98.1,2,7,2,434,0,0,434,434,257,257,0,0,177,0,49ers,2019,31551.800000000003,
1132,Chuma Edoga,NYJ,T,100.0,1,22,49.5,53.8,53.4,4,12,244,100.0,100.0,94.3,6,22,6,421,0,0,185,421,270,270,0,236,151,0,Jets,2019,20839.5,
1133,Tyrell Crosby,DET,T,100.0,1,11,62.4,62.5,64.7,2,17,239,100.0,100.0,95.2,7,21,2,397,0,0,61,397,255,255,0,324,142,12,Lions,2019,24772.8,
1134,Roderick Johnson,HST,T,99.7,0,13,67.9,61.6,68.4,3,8,204,99.5,99.5,95.8,1,14,3,364,0,0,35,365,216,217,0,314,148,16,Texans,2019,24783.500000000004,
1135,Ty Nsekhe,BUF,T,100.0,0,4,67.3,71.1,69.1,3,9,212,100.0,100.0,97.2,5,12,0,358,0,0,1,358,226,226,0,356,132,1,Bills,2019,24093.399999999998,
1136,Dennis Kelly,TEN,T,99.4,1,31,71.0,75.2,60.5,3,5,182,98.9,99.0,96.7,2,10,2,350,0,1,277,352,193,195,0,58,157,15,Titans,2019,24992.0,
1137,Chris Clark,HST,T,100.0,0,13,53.2,56.6,47.6,3,17,217,100.0,100.0,94.5,3,22,2,342,0,0,116,342,227,227,0,226,115,0,Texans,2019,18194.4,
1138,Andre Dillard,PHI,T,99.7,0,24,59.7,59.2,58.2,4,17,170,99.4,99.5,91.5,1,25,4,336,0,0,276,337,183,184,0,34,153,26,Eagles,2019,20118.9,
1139,Justin McCray,CLV,T,99.1,0,8,50.1,40.1,65.0,1,12,181,98.4,98.5,94.8,4,16,3,319,0,0,131,322,198,201,45,113,121,32,Browns,2019,16132.2,
1140,Cordy Glenn,CIN,T,100.0,0,7,68.4,76.9,54.6,1,5,160,100.0,100.0,95.6,0,10,4,291,0,0,291,291,171,171,0,0,120,0,Bengals,2019,19904.4,
1141,Martinas Rankin,KC,T,100.0,0,16,49.2,57.9,42.9,1,4,170,100.0,100.0,97.9,0,6,1,273,0,271,0,273,186,186,0,1,87,1,Chiefs,2019,13431.6,
1142,David Sharpe,OAK,T,99.6,0,23,64.9,50.6,74.7,3,12,140,99.3,99.3,92.5,3,18,3,267,0,0,0,268,150,151,0,261,117,7,Raiders,2019,17393.2,
1143,Cam Fleming,DAL,T,100.0,1,9,59.4,66.0,52.0,3,8,141,100.0,100.0,94.7,4,13,2,258,0,0,239,258,154,154,0,12,104,7,Cowboys,2019,15325.199999999999,
1144,Russell Okung,LAC,T,100.0,1,27,62.4,71.6,56.4,1,4,136,100.0,100.0,98.2,6,5,0,257,0,0,257,257,143,143,0,0,114,0,Chargers,2019,16036.8,
1145,Andre Smith,CIN,T,100.0,0,7,51.0,58.7,46.0,1,11,159,100.0,100.0,94.3,4,15,3,254,0,0,242,254,169,169,0,12,85,0,Bengals,2019,12954.0,
1146,Trey Pipkins III,LAC,T,100.0,1,27,63.3,62.5,62.2,6,5,146,100.0,100.0,93.5,3,15,4,251,0,0,239,251,165,165,0,6,86,6,Chargers,2019,15888.3,
1147,Greg Little,CAR,T,100.0,0,5,52.7,59.8,48.7,1,14,138,100.0,100.0,92.4,3,18,3,224,0,0,224,224,144,144,0,0,80,0,Panthers,2019,11804.800000000001,
1148,Mason Cole,ARZ,T,97.6,0,1,58.4,63.3,59.1,1,4,120,96.0,96.3,97.1,1,6,1,206,7,149,1,211,129,134,47,0,77,4,Cardinals,2019,12322.4,
1149,Zach Banner,PIT,T,95.4,0,25,78.6,54.4,74.2,0,0,26,74.3,73.0,96.2,2,1,1,206,0,0,2,216,27,37,0,0,179,213,Steelers,2019,16977.6,
1150,Josh Wells,TB,T,100.0,0,30,39.0,51.3,40.0,1,10,122,100.0,100.0,93.0,4,14,3,203,0,0,83,203,128,128,0,88,75,31,Buccaneers,2019,7917.0,
1151,James Hurst,BLT,T,100.0,0,3,68.0,78.0,59.4,1,2,71,100.0,100.0,96.5,1,4,1,194,0,0,159,194,74,74,16,0,120,18,Ravens,2019,13192.0,
1152,Brandon Parker,OAK,T,99.5,0,23,39.3,39.0,47.2,2,6,110,99.1,99.1,93.6,2,11,3,192,0,0,0,193,116,117,0,177,76,16,Raiders,2019,7584.9,
1153,Patrick Omameh,NO,T,99.4,0,20,57.9,75.4,42.9,1,7,75,98.7,98.8,93.3,1,9,1,155,0,0,123,156,79,80,1,6,76,26,Saints,2019,9032.4,
1154,Cedric Ogbuehi,JAX,T,99.4,0,15,67.0,61.8,64.9,0,3,59,98.3,98.5,97.5,0,3,0,155,0,0,96,156,65,66,0,0,90,59,Jaguars,2019,10452.0,
1155,Alex Light,GB,T,100.0,1,12,46.8,45.2,44.6,0,10,85,100.0,100.0,94.1,1,10,0,151,0,0,4,151,97,97,0,145,54,2,Packers,2019,7066.799999999999,
1156,Rashod Hill,MIN,T,100.0,0,18,61.0,80.0,48.7,1,0,64,100.0,100.0,99.2,0,1,0,150,0,0,128,150,69,69,0,22,81,0,Vikings,2019,9150.0,
1157,Geron Christian,WAS,T,100.0,0,32,63.0,72.0,53.1,1,4,77,100.0,100.0,95.5,1,6,1,146,0,0,53,146,84,84,0,80,62,13,Commanders,2019,9198.0,
1158,Fred Johnson,CIN,T,98.6,0,7,62.6,78.4,57.8,0,0,75,97.4,97.6,100.0,2,0,0,144,0,0,129,146,82,84,0,0,62,17,Bengals,2019,9139.6,
1159,Jake Rodgers,DEN,T,100.0,1,10,81.0,65.4,86.2,1,1,61,100.0,100.0,96.7,2,3,1,117,0,0,0,117,66,66,0,117,51,0,Broncos,2019,9477.0,
1160,Brandon Knight,DAL,T,100.0,0,9,61.0,61.2,57.1,2,7,66,100.0,100.0,93.2,0,9,0,109,0,0,0,109,74,74,0,109,35,0,Cowboys,2019,6649.0,
1161,Ty Sambrailo,ATL,T,99.0,0,2,54.2,46.1,54.4,0,6,60,98.4,98.4,95.0,1,6,0,95,0,0,1,96,62,63,10,60,33,25,Falcons,2019,5203.200000000001,
1162,Kendall Lamm,CLV,T,100.0,0,8,69.1,72.0,64.2,0,2,43,100.0,100.0,97.7,0,2,0,82,0,1,3,82,46,46,0,78,36,0,Browns,2019,5666.2,
1163,Jordan Mills,ARZ,T,100.0,0,1,38.0,33.4,39.1,0,3,58,100.0,100.0,95.7,0,4,1,81,0,0,0,81,59,59,0,81,22,0,Cardinals,2019,3078.0,
1164,Ryan Bates,BUF,T,100.0,0,4,63.5,55.1,76.0,1,2,46,100.0,100.0,96.7,1,3,0,78,0,0,50,78,48,48,0,27,30,1,Bills,2019,4953.0,
1165,Chukwuma Okorafor,PIT,T,100.0,0,25,58.3,57.1,56.5,1,2,41,100.0,100.0,93.9,1,4,1,73,0,0,0,73,44,44,0,73,29,0,Steelers,2019,4255.9,
1166,Joe Haeg,IND,T,98.6,0,14,71.9,63.0,70.0,0,1,25,96.2,96.4,94.0,0,2,1,72,0,33,0,73,27,28,0,1,45,39,Colts,2019,5248.700000000001,
1167,Isaiah Prince,CIN,T,98.6,1,7,45.6,32.0,62.0,0,5,35,97.2,97.5,90.0,2,6,1,70,0,0,7,71,39,40,0,52,31,11,Bengals,2019,3237.6,
1168,Seantrel Henderson,HST,T,100.0,1,13,41.7,58.6,27.6,0,3,39,100.0,100.0,96.2,2,3,0,65,0,0,0,65,42,42,0,65,23,0,Texans,2019,2710.5,
1169,Ja'Wuan James,DEN,T,100.0,0,10,55.6,74.1,41.6,0,0,34,100.0,100.0,100.0,0,0,0,63,0,0,0,63,39,39,0,63,24,0,Broncos,2019,3502.8,
1170,Korey Cunningham,NE,T,100.0,0,19,58.1,63.2,61.3,0,1,26,100.0,100.0,98.1,1,1,0,59,0,0,0,59,31,31,0,59,28,0,Patriots,2019,3427.9,
1171,Eric Smith,NYG,T,100.0,0,21,49.5,45.2,50.0,2,0,40,100.0,100.0,90.0,0,5,3,56,0,0,56,56,43,43,0,0,13,0,Giants,2019,2772.0,
1172,Dan Skipper,DET,T,100.0,0,11,63.9,57.8,75.4,1,1,25,100.0,100.0,96.0,1,2,0,45,0,0,0,45,25,25,0,39,20,6,Lions,2019,2875.5,
1173,Matt Gono,ATL,T,100.0,0,2,57.3,52.0,57.7,1,0,23,100.0,100.0,97.8,0,1,0,40,0,4,0,40,23,23,36,0,17,0,Falcons,2019,2292.0,
1174,Jared Veldheer,GB,T,100.0,0,12,69.2,83.6,56.1,0,0,23,100.0,100.0,100.0,0,0,0,35,0,0,0,35,24,24,0,35,11,0,Packers,2019,2422.0,
1175,Olisaemeka Udoh,MIN,T,100.0,0,18,53.4,79.7,63.7,0,0,14,100.0,100.0,100.0,2,0,0,31,0,0,0,31,15,15,0,31,16,0,Vikings,2019,1655.3999999999999,
1176,John Wetzel,ATL,T,100.0,0,2,59.3,80.5,55.5,0,0,7,100.0,100.0,100.0,0,0,0,18,0,17,0,18,7,7,0,0,11,1,Falcons,2019,1067.3999999999999,
1177,Chandler Brewer,LA,T,100.0,0,26,68.2,48.8,73.3,0,1,9,100.0,100.0,94.4,0,1,0,17,0,0,7,17,9,9,0,10,8,0,Rams,2019,1159.4,
1178,Adam Pankey,MIA,T,100.0,0,17,63.1,72.9,59.3,0,0,5,100.0,100.0,100.0,0,0,0,12,0,0,0,12,5,5,0,0,7,12,Dolphins,2019,757.2,
1179,Sam Young,SF,T,100.0,0,28,56.7,63.8,53.7,0,0,0,,100.0,,0,0,0,11,0,0,0,11,1,1,0,10,10,0,49ers,2019,623.7,
1180,Alex Bars,CHI,T,100.0,0,6,52.4,27.5,55.9,0,1,1,100.0,100.0,50.0,0,1,0,11,0,0,2,11,1,1,0,0,10,9,Bears,2019,576.4,
1181,David Quessenberry,TEN,T,85.7,0,31,91.4,65.9,70.5,0,0,1,50.0,50.0,100.0,0,0,0,6,0,0,0,7,1,2,0,0,5,7,Titans,2019,639.8000000000001,
1182,Joshua Miles,ARZ,T,100.0,0,1,60.4,71.2,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,0,2,3,2,2,0,0,1,1,Cardinals,2019,181.2,
1183,Jerald Hawkins,TB,T,100.0,0,30,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,3,3,0,Buccaneers,2019,180.0,
1184,D.J. Humphries,ARZ,T,100.0,0,1,88.3,79.9,90.8,2,18,648,100.0,100.0,98.0,7,23,3,1129,0,0,1127,1129,695,695,0,0,434,2,Cardinals,2020,99690.7,78.3817117117117
1185,Kelvin Beachum,ARZ,T,100.0,0,1,69.0,76.8,59.0,3,19,646,100.0,100.0,97.8,6,25,3,1126,0,0,1,1126,693,693,1,1121,433,3,Cardinals,2020,77694.0,74.99785816277962
1186,Rob Havenstein,LA,T,100.0,1,26,80.2,71.8,82.1,5,18,634,100.0,100.0,97.6,5,27,4,1117,0,0,0,1117,658,658,0,1117,459,0,Rams,2020,89583.40000000001,74.90160857908846
1187,Jake Matthews,ATL,T,100.0,0,2,75.5,84.0,57.5,6,20,685,100.0,100.0,97.7,3,29,3,1113,0,0,1112,1113,724,724,0,0,389,1,Falcons,2020,84031.5,72.52334841628958
1188,Alejandro Villanueva,PIT,T,99.9,1,25,74.6,77.1,60.9,13,27,675,99.9,99.9,96.6,4,43,3,1097,0,0,1092,1098,724,725,0,0,373,6,Steelers,2020,81910.79999999999,74.15637860082305
1189,Mike McGlinchey,SF,T,100.0,1,28,79.6,58.3,91.3,11,21,615,100.0,100.0,96.6,5,37,5,1091,0,0,0,1091,647,647,0,1089,444,0,49ers,2020,86843.59999999999,60.326127124907615
1190,Tristan Wirfs,TB,T,100.0,0,30,81.8,81.0,74.9,7,14,651,100.0,100.0,98.2,3,22,1,1073,0,0,0,1073,702,702,0,1073,371,0,Buccaneers,2020,87771.4,76.98963025924353
1191,Brian O'Neill,MIN,T,100.0,1,18,78.0,69.3,83.7,3,20,561,100.0,100.0,97.4,8,26,3,1070,0,0,0,1070,605,605,0,1069,465,0,Vikings,2020,83460.0,80.65275994865212
1192,Charles Leno Jr.,CHI,T,100.0,0,6,74.6,69.4,74.5,7,30,670,100.0,100.0,96.5,6,42,5,1066,0,0,1060,1066,694,694,0,0,372,6,Bears,2020,79523.59999999999,66.27599293909972
1193,Morgan Moses,WAS,T,100.0,1,32,80.6,70.8,85.9,13,20,658,100.0,100.0,96.7,6,38,5,1065,0,0,151,1065,688,688,0,906,377,8,Commanders,2020,85839.0,64.39856481481482
1194,Jesse Davis,MIA,T,100.0,0,17,62.6,62.1,58.6,10,23,617,100.0,100.0,97.2,2,34,1,1055,0,0,186,1055,657,657,509,354,398,4,Dolphins,2020,66043.0,
1195,Daryl Williams,BUF,T,100.0,1,4,79.4,80.0,76.9,1,17,638,100.0,100.0,98.1,9,21,3,1050,0,0,0,1050,684,684,0,1050,366,0,Bills,2020,83370.0,
1196,Dennis Kelly,TEN,T,100.0,1,31,65.9,60.2,66.6,11,15,528,100.0,100.0,97.5,2,26,0,1049,0,0,0,1049,558,558,0,1046,491,2,Titans,2020,69129.1,
1197,Duane Brown,SEA,T,100.0,1,29,87.3,84.0,81.7,5,27,657,100.0,100.0,97.3,2,34,2,1048,0,0,1048,1048,693,693,0,0,355,0,Seahawks,2020,91490.4,
1198,Eric Fisher,KC,T,99.9,0,16,80.0,76.1,72.7,8,23,661,99.8,99.9,97.2,3,34,3,1048,0,0,1046,1049,702,703,0,0,346,3,Chiefs,2020,83920.0,
1199,Taylor Decker,DET,T,100.0,0,11,82.0,85.8,72.9,8,19,637,100.0,100.0,97.6,7,29,2,1048,0,0,1048,1048,692,692,0,0,356,0,Lions,2020,85936.0,
1200,Ryan Ramczyk,NO,T,100.0,1,20,81.5,75.7,81.9,2,21,563,100.0,100.0,97.6,5,25,2,1038,0,0,0,1038,589,589,0,1036,449,2,Saints,2020,84597.0,
